movie_id,title,genres,year,original_language,budget,overview,popularity,revenue,tagline,tmdb_vote_avg,tmdb_vote_count,tmdb_id
3411,babymother,drama,1998,en,0,"A single mother determined to make it as a singer puts together an all girl reggae group named Neeta, Sweeta, &amp; Nastie with her friends. Living in a housing project with little support, the odds are obviously against her. Emotionally she struggles too as she learns at her mother's death that her actual mother is the woman she had thought was her older sister. With the help of a female agent, the group starts to get some exposure and rises above their setting.",2,0,From Ragga to Riches.,3,5,6521
3412,"bear, the",adventure,1988,en,0,"Yogi and the gang mistakenly board the famous Howard Hughes' plane The Spruce Goose. They accidentally start the plane, so they decide to take it for a spin, helping animals and people along the way.",3,0,,6,17,6521
3413,impact,crime drama,1949,en,0,"After surviving a murder attempt, an auto magnate goes into hiding so his wife can pay for the crime.",5,0,Wanted By Two Women! One For Love! One For Murder!,6,34,6521
3414,love is a many-splendored thing,romance,1955,en,0,A widowed doctor of both Chinese and European descent falls in love with a married American correspondent in Hong Kong during China's Communist revolution.,6,0,The price they pay when they come out of their secret garden and face the world in modern-day Hong Kong - makes this one of the screen's unforgettable experiences!,6,67,6521
3415,"mirror, the (zerkalo)",drama,1975,ru,825370,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",14,119266,,8,648,1396
3416,"trial, the (le procès)",drama,1963,en,0,"An unassuming office worker is arrested and stands trial, but he is never made aware of his charges.",12,0,,7,324,3009
3417,"crimson pirate, the",adventure comedy sci-fi,1952,en,1850000,"Burt Lancaster plays a pirate with a taste for intrigue and acrobatics who involves himself in the goings on of a revolution in the Caribbean in the late 1700s. A light hearted adventure involving prison breaks, an oddball Scientist, sailing ships, naval fights, and tons of swordplay.",10,0,MAN OF NINE LIVES AND 1000 SURPRISES!,6,91,11570
3418,thelma & louise,action drama,1991,en,16000000,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",20,45361000,Somebody said get a life… so they did.,7,2554,6521
3419,something for everyone,comedy crime,1970,en,0,An opportunistic young man working as a servant to a European countess uses his sexual talents to better his station in life.,2,0,,6,15,6521
3420,...and justice for all,drama thriller,1979,en,0,An ethical Baltimore defense lawyer disgusted with rampant legal corruption is forced to defend a judge he despises in a rape trial under the threat of being disbarred.,15,33300000,Once in a while someone fights back.,7,354,6521
3421,animal house,comedy,1978,en,2700000,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",18,141000000,It was the Deltas against the rules... the rules lost!,7,1184,6521
3422,she's gotta have it,comedy romance,1986,en,175000,"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.",12,7137503,A seriously sexy comedy.,6,229,6521
3423,school daze,drama,1988,en,0,Fraternity and sorority members clash with other students at a historically black college during homecoming weekend.,8,0,A new comedy with music.,5,80,6521
3424,do the right thing,comedy drama,1989,en,6500000,"Salvatore ""Sal"" Fragione is the Italian owner of a pizzeria in Brooklyn. A neighborhood local, Buggin' Out, becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors, but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood, and tensions rise.",15,37295445,"It's the hottest day of the summer. You can do nothing, you can do something, or you can …",7,1281,6521
3425,mo' better blues,drama,1990,en,10000000,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",10,16153593,,6,169,6521
3426,jungle fever,drama romance,1991,en,14000000,A successful and married black man contemplates having an affair with a white girl from work. He's quite rightly worried that the racial difference would make an already taboo relationship even worse.,12,32482682,,6,222,6521
3427,coogan's bluff,crime,1968,en,0,"Coogan, an Arizona deputy sheriff goes to New York to pick up a prisoner. While escorting the prisoner to the airport, he escapes and Coogan heads into the city to recapture him.",14,3110000,The man with no fear... takes on a killer with no pity... in a city with no heart.,6,237,6521
3428,"champ, the",drama,1979,en,0,"The more you love, the harder you fight. The world looks at Billy Flynn and sees a has-been who seemingly never was, an ex-boxing champion slammed to the mat years ago by booze and gambling. But Billy's son TJ sees what the world doesn't. He knows what his flawed but loving father is, was and always will be - The Champ.",12,30441738,"The most poignant love-triangle of all - a father, his son, and the woman who came between them.",7,152,6521
3429,creature comforts,animation comedy,1990,en,0,A humorous and thought-provoking view of what animals in zoos might be thinking about their captivity and surroundings.,4,0,,7,84,6521
3430,death wish,action drama,1974,en,3000000,"After his wife is murdered by street punks, a pacifistic New York City architect becomes a one-man vigilante squad, prowling the streets for would-be muggers after dark.",17,22000000,"Vigilante, city style -- Judge, Jury, and Executioner",6,577,6521
3431,death wish ii,action drama,1982,en,2000000,Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,18,45000000,First His Wife. Now His Daughter. It's Time To Even The Score!,6,321,6521
3432,death wish 3,action drama,1985,en,9000000,Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.,15,16116878,He's back in New York bringing justice to the streets...,6,289,6521
3433,death wish 4: the crackdown,action drama,1987,en,5000000,"After the death of his girlfriend's daughter from a drug overdose, Paul Kersey (Charles Bronson) takes on the local drug cartel.",19,6880310,This time it's war!,5,204,6521
3434,death wish v: the face of death,action drama,1994,en,5000000,"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters",12,1702394,No judge. No jury. No appeals. No deals.,5,189,6521
3435,double indemnity,crime film-noir,1944,en,927262,"A rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. Against a backdrop of distinctly Californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental.",14,2500000,It's love and murder at first sight!,8,1319,6521
3436,dying young,drama romance,1991,en,18000000,"After she discovers that her boyfriend has betrayed her, Hilary O'Neil is looking for a new start and a new job. She begins to work as a private nurse for a young man suffering from blood cancer. Slowly, they fall in love, but they always know their love cannot last because he is destined to die.",13,82264675,,6,363,6521
3437,cool as ice,drama,1991,en,6000000,"Johnny, a freewheeling, motorcycle-riding musician, rolls into a small town with his band, and meets Kathy, an honor student who catches his eye. Meanwhile, Kathy's father, after being in the Witness Protection Program, is finally found by the two corrupt cops he escaped from years ago, who claim he owes them a lot of money.",8,1193062,"When a girl has a heart of stone, there's only one way to melt it. Just add Ice.",4,119,6521
3438,teenage mutant ninja turtles,action children's fantasy,1990,en,13500000,"A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",28,201965915,Heroes in a half shell!,6,1320,6521
3439,teenage mutant ninja turtles ii: the secret of the ooze,action children's fantasy,1991,en,25000000,"The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants.",18,78656813,"Cowabunga, it's the new turtle movie.",6,823,6521
3440,teenage mutant ninja turtles iii,action children's fantasy,1993,en,21000000,"The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.",14,42273609,The Turtles Are Back....In Time.,5,590,6521
3441,red dawn,action war,1984,en,17000000,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town—and their country—from invading Soviet forces.",15,38376497,"In our time, no foreign army has ever occupied American soil. Until now.",6,557,6521
3442,band of the hand,action,1986,en,8700000,An Indian Vietnam veteran trains five street punks in the Everglades to fight vice in Miami.,6,4865912,"They're back on the mean streets. But this time, they're the good guys.",6,37,6521
3443,born american,action drama thriller,1986,en,0,"Three American students vacationing in Finland cross the border into Russia for fun of it. When they are spotted by the Russian soldiers who are shooting to kill, it's not fun anymore. Captured and thrown in jail, they find that's not fun either. It's a nightmare.",3,0,Freedom is just a word… until you lose it.,3,19,6521
3444,bloodsport,action,1988,en,1500000,"U.S. soldier Frank Dux has come to Hong Kong to be accepted into the Kumite, a highly secret and extremely violent martial arts competition. While trying to gain access into the underground world of clandestine fighters, he also has to avoid military officers who consider him to be AWOL. After enduring a difficult training and beginning a romance with journalist Janice Kent, Frank is given the opportunity to fight. But can he survive?",31,65000000,The true story of an American ninja.,7,1332,6521
3445,eyes of laura mars,mystery thriller,1978,en,7000000,A famous fashion photographer develops a disturbing ability to see through the eyes of a killer.,10,20000000,,5,141,6521
3446,funny bones,comedy,1995,en,0,"Tommy Fawkes wants to be a successful comedian. After his Las Vegas debut is a failure, he returns to Blackpool where his father—also a comedian—started, and where he spent the summers of his childhood.",4,0,"Comedy. It's in the timing. It's in the material. But mostly, it's in the bones.",6,37,6521
3447,"good earth, the",drama,1937,en,0,"One of Canada's foremost ceramic artists, Nova Scotia-based Walter Ostrom's passionate art practice is explored through his own words and those of former students and colleagues around the world.",0,0,,0,0,6521
3448,"good morning, vietnam",comedy drama war,1987,en,13000000,"Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.",16,123922370,Time to rock it from the Delta to the DMZ!,7,2057,6521
3449,"good mother, the",drama,1988,en,14000000,"After finding a sexually liberated boyfriend, a divorced woman gets sued over daughter's custody, by her ex, who claims that her lover has a bad influence on the kid.",3,4764606,"Can a court determine how we should live, how we should love, how we should raise our children? Now Anna must prove that she is the Good Mother.",5,16,104301
3450,grumpy old men,comedy,1993,en,35100000,"For decades, next-door neighbors and former friends John and Max have feuded, trading insults and wicked pranks. When an attractive widow moves in nearby, their bad blood erupts into a high-stakes rivalry full of naughty jokes and adolescent hijinks.",17,70200000,The best of enemies until something came between them.,6,483,6521
3451,guess who's coming to dinner,comedy drama,1967,en,4000000,A couple's attitudes are challenged when their daughter brings home a fiancé who is black.,10,56666667,A love story of today.,7,616,6521
3452,romeo must die,action romance,2000,en,25000000,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",25,91036760,"In the city ruled by criminals, two families have forgotten their fear. He will make them remember.",6,903,6521
3453,here on earth,drama romance,2000,en,15000000,"Three lives of three young people intersect over the course of one summer. A rich student and a young working-class man accidentally destroy a diner when their impromptu road race takes a disastrous turn. Ordered by a judge to spend the summer repairing the building, they find themselves becoming rivals for the affections of the owner's daughter.",10,10873148,One summer totally changed their lives.,6,142,6521
3454,whatever it takes,comedy romance,2000,en,15000000,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",16,9902115,How low will they go to get the girls of their dreams?,5,215,6521
3455,buddy boy,drama thriller,1999,en,0,An introvert relieves the tedium of caring for his invalid mother by spying on his neighbor.,1,0,,4,8,6521
3456,"color of paradise, the (rang-e khoda)",drama,1999,fa,0,"The story revolves around a blind boy named Mohammed who is released from his special school in Tehran for summer vacation. His father, shamed and burdened by Mohammed's blindness, arrives late to pick him up and then tries to convince the headmaster to keep Mohammed over the summer. The headmaster refuses, so Mohammed's father eventually takes him home.",7,0,,7,120,17078
3457,waking the dead,drama,1999,en,8500000,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",10,327418,Sometimes love has a life of it's own.,6,67,6521
3458,blood and sand (sangre y arena),drama romance,1989,de,0,"Remake of the tale of an acclaimed matador who finds himself involved with a beautiful woman, jeopardizing both his marriage and career.",6,0,His courage brought them together. Her desire tore them apart.,5,19,75892
3459,gothic,drama horror,1986,en,0,"The year is 1816. A sprawling villa in Switzerland is the setting for a stormy night of madness.  On this night of the ""Haunted Summer,"" five famous friends gather around an ancient skull to conjure up their darkest fears.  Poets Lord Byron and Percy Shelley, Shelley's fiancée Mary Godwin, Mary's stepsister Claire Clairemont and Byron's friend John Polidori spend a hallucinogenic evening confronting their fears in a frenzy of shocking lunacy.  Horrifying visions invade the castle - realizations of Byron's fear of leeches, Shelley's fear of premature burial, Mary's fear of birthing a stillborn child - all brought forth in a bizarre dreamscape.  They share the terrifying fantasies that chase them through the castle that night.  The events of that night later inspired Mary Shelley to write the classic ""Frankenstein"" and Dr. Polidori to pen ""The Vampyre,"" which became the basis for the creation of Dracula..",8,0,"Conjure up your deepest, darkest fear... now call that fear to life.",5,115,6521
3460,hillbillys in a haunted house,comedy,1967,en,0,"Country singers on their way to Nashville have car trouble, forcing them to stop at an old haunted mansion. Soon they realize that the house is not only haunted, but is also the headquarters of a ring of international spies after a top secret formula for rocket fuel.",2,0,They'll scare your pants off!,2,20,6521
3461,lord of the flies,adventure drama thriller,1963,en,250000,"Amidst a nuclear war, a plane carrying a group of schoolboys crash lands on a deserted island. With no adult survivors, the boys are forced to fend for themselves. At first they cooperate, but when the they split into two separate camps -- one led by the pragmatic Ralph and the other by militaristic Jack -- their society falls into disarray, leading to a disturbing examination of human nature and a chilling conclusion.",18,0,"Evil is inherent in the human mind, whatever innocence may cloak it...",6,414,6521
3462,modern times,comedy,1936,en,1500000,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,21,0,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",8,2876,6521
3463,last resort,comedy,1994,en,0,"Sam and Dave are living the boring life until they are beckoned to Sam's uncle's Island. When they get there (still not quite sure how that worked) they are compelled by beautiful women and a dastardly enemy of the Island. After accidentally convincing Sam's uncle to sign away rights to his island, they must somehow fix the problem.",3,0,,4,15,6521
3464,solar crisis,sci-fi thriller,1993,en,55000000,A huge solar flare is predicted to fry the Earth. Astronauts aboard the spaceship Helios must go to the Sun to drop a bomb equipped with an Artificial Intelligence and a Japanese pilot at the right time so the flare will point somewhere else.,6,0,"In the year 2050, the battle to save the earth will be fought on the sun.",4,24,6521
3465,that's life!,drama,1986,en,0,A wealthy architect struggles with a severe case of male menopause at the approach of his 60th birthday.,2,0,,5,15,6521
3466,heart and souls,comedy fantasy,1993,en,0,"A businessman is reunited with the four lost souls who were his guardian angels during childhood, all with a particular purpose to joining the afterlife.",9,16589540,The story of four souls who needed a body and one guy who needed some soul.,7,306,6521
3467,hud,drama western,1963,en,2500000,"Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""",12,10000000,The man with the barbed-wire soul.,7,205,6521
3468,"hustler, the",drama,1961,en,2000000,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,18,7600000,They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.,7,707,6521
3469,inherit the wind,drama,1960,en,0,"Schoolteacher Bertram Cates is arrested for teaching his students Darwin's theory of evolution. The case receives national attention and one of the newspaper reporters, E.K. Hornbeck, arranges to bring in renowned defense attorney and atheist Henry Drummond to defend Cates. The prosecutor, Matthew Brady is a former presidential candidate, famous evangelist, and old adversary of Drummond.",12,0,It’s all about the fabulous “Monkey Trial” that rocked America!,7,298,6521
3470,dersu uzala,adventure drama,1974,ru,4000000,"A military explorer meets and befriends a Goldi man in Russia’s unmapped forests. A deep and abiding bond evolves between the two men, one civilized in the usual sense, the other at home in the glacial Siberian woods.",13,0,Kurosawa's Academy Award Winning Masterpiece,8,342,6521
3471,close encounters of the third kind,drama sci-fi,1977,en,20000000,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",24,306889114,We are not alone,7,3282,6521
3472,horror hotel (a.k.a. the city of the dead),horror,1960,en,0,"A young college student arrives in a sleepy Massachusetts town to research witchcraft; during her stay at an eerie inn, she discovers a startling secret about the town and its inhabitants.",7,0,300 years old! Human blood keeps them alive forever!,6,107,39890
3473,jonah who will be 25 in the year 2000,comedy,1976,fr,0,"The European equivalent of ""The Return of the Secaucus 7,"" this Swiss film looks at the lives of several men and women in their 30s as they confront the slim gains of the ""revolutionary"" sixties. Max, a dissatisfied copy editor; Myriam, a redhead into tantric sex; and Marie, a supermarket checker who gives unauthorized discounts to the elderly, search for renewed meaning on a communal farm. The title character, a six-year-old child, is the carrier of their hopes for the future.",2,0,,7,12,6521
3474,retroactive,sci-fi thriller,1997,en,0,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.,8,0,,6,133,6521
3475,"place in the sun, a",drama romance,1951,en,2300000,An ambitious young man wins an heiress's heart but has to cope with his former girlfriend's pregnancy.,9,7000000,Young people asking so much of life... taking so much of love!,7,270,25673
3476,jacob's ladder,horror mystery thriller,1990,en,25000000,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness.",16,25965144,The most frightening thing about Jacob Singer's nightmare is that he isn't dreaming.,7,1167,6521
3477,empire records,comedy drama,1995,en,0,The employees of an independent music store learn about each other as they try anything to stop the store being absorbed by a large chain.,17,303,They're selling music but not selling out.,6,536,6521
3478,"bamba, la",drama,1987,en,6500000,"Los Angeles teenager Ritchie Valens becomes an overnight rock 'n' roll success in 1958, thanks to a love ballad called ""Donna"" that he wrote for his girlfriend. But as his star rises, Valens has conflicts with his jealous brother, Bob, and becomes haunted by a recurring nightmare of a plane crash just as he begins his first national tour alongside Buddy Holly.",21,54215416,Born into poverty. Destined for stardom. He lived the American dream.,7,530,6521
3479,ladyhawke,adventure fantasy romance,1985,en,20000000,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",15,18432000,No force in Heaven will release them. No power on Earth can save them.,7,885,6521
3480,lucas,drama,1986,en,6000000,"A socially inept fourteen year old experiences heartbreak for the first time when his two best friends -- Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love -- fall for each other.",8,8200000,It's about falling in love.  For the first time.,6,160,6521
3481,high fidelity,comedy,2000,en,30000000,"When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back.",14,47126295,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.",7,1533,6521
3482,price of glory,drama,2000,en,10000000,"An ex-boxer, living with the knowledge that his fight career was cut short by a crooked manager, channels his bitter disappointment in a single-minded quest for boxing championships for his three sons. We see them in pee-wee Silver Glove matches with dad constantly pushing them. Ten years later, they're young men, with dad as both father and manager. A professional promoter, Nick Everson, wants to sign the boys, but dad rejects those offers. Then, in expressions of their varied relationships with their father, each son makes his own decisions. Can dad ever step aside, and can the family hold together?",3,0,Sometimes the toughest battles are fought in your own family.,4,7,6521
3483,"road to el dorado, the",animation children's,2000,en,95000000,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",47,76432727,They came for the gold. They stayed for the adventure.,7,3079,10501
3484,"skulls, the",thriller,2000,en,15000000,"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",12,35007180,Getting in is easy. Getting out is a killer.,5,445,6521
3485,autopsy (macchie solari),horror,1975,it,0,"A series of random suicides in Rome, Italy are attributed to a heatwave, but a young pathologist named Simona—who is working on a thesis about murders disguised as suicides—suspects otherwise. When a young girl associated with Simona's playboy father ends up dead in another apparent suicide, Simona teams up with the girl's priest brother to prove she was murdered and track down the unknown serial killer.",4,0,It'll take you... apart!,5,22,96167
3486,devil girl from mars,sci-fi,1954,en,0,"Eight people at a remote Scottish inn find themselves confronted by a woman from Mars, who has landed her flying saucer for repairs but intends to soon conquer the Earth and enslave its men for breeding purposes.",4,0,Invasion from Outer Space!...Sights too weird to imagine! Destruction too monstrous to escape!,5,27,6521
3487,"dorado, el",western,1967,en,4653000,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",19,6000000,It's The Big One With The Big Two!,7,369,6521
3488,"hideous sun demon, the",horror sci-fi,1959,en,0,"Z-grade horror flick ""The Hideous Sun Demon"" re-dubbed and re-edited into a monster-movie spoof about a suntan lotion that works from the inside out (it also has a certain side effect).",0,0,,0,0,6521
3489,hook,adventure fantasy,1991,en,70000000,"The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",36,300855000,What if Peter Pan grew up?,6,4368,6521
3490,horror express,horror,1972,en,300000,Mysterious and unearthly deaths start to occur while Professor Saxton is transporting the frozen remains of a primitive humanoid creature he found in Manchuria back to Europe.,14,0,A nightmare of terror travelling aboard the Horror Express!,6,191,6521
3491,my chauffeur,comedy,1986,en,0,"A feisty young woman accepts a mysterious offer to become a chauffeur for a Beverly Hills limousine business, much to the chagrin of her older male coworkers and the disbelief of her customers.",3,0,He fell in love with the help... Beverly Hills will never be the same.,5,19,6521
3492,"son of the sheik, the",adventure,1926,en,0,"Ahmed, son of Diana and Sheik Ahmed Ben Hassan, falls in love with Yasmin, a dancing girl who fronts her father's gang of mountebanks. She and Ahmed meet secretly until one night when her father and the gang capture the son of the sheik, torture him, and hold him for ransom.",4,0,"""An eye for an eye-a hate for a hate-that my girl, is the law of the tribe.""",6,16,85689
3493,torso (corpi presentano tracce di violenza carnale),horror,1973,it,0,"A masked serial killer with psychosexual issues strangles female coeds with scarves before dismembering them. When a wealthy student identifies one of the scarves and thinks she has a lead on a suspect, she becomes the killer's next target, retreating to her family's remote cliffside villa with three of her girlfriends.",8,0,Enter... if you dare the bizarre world of the psychosexual mind.,6,115,31624
3494,true grit,adventure western,1969,en,0,"The murder of her father sends a teenage tomboy on a mission of 'justice', which involves avenging her father's death. She recruits a tough old marshal, 'Rooster' Cogburn because he has 'true grit', and a reputation of getting the job done.",17,31132592,The strangest trio ever to track a killer,7,574,6521
3495,roadside prophets,comedy drama,1992,en,0,"Sid and Nancy screenplay author Abbe Wool makes her directorial debut with this tale of a factory worker name Joe (X front man John Doe) who hits the road on his Harley to scatter the ashes of a co-worker. Joined by wannabe biker Sam (Adam Horovitz of the Beastie Boys), Joe journeys from Los Angeles to Nevada, meeting all sorts of characters (played by the likes of David Carradine, John Cusack, Timothy Leary and Arlo Guthrie) along the way.",4,157645,They weren't born to be wild. It just turned out that way.,5,15,6521
3496,madame sousatzka,drama,1988,en,0,"In London, eccentric piano instructor Madame Sousatzka takes on a new prize protégé, Manek, a teenage Bengali immigrant who displays incredible talent. Manek forms a close bond with his teacher, but soon discovers that she expects her pupils to become disciplined in all areas of life, and not just behind the piano",2,0,"I teach not only how to play, but how to live.",6,15,6521
3497,max dugan returns,comedy,1983,en,0,An English teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life.,4,0,Prices are double. Your love life's in trouble. The car won't start. Your boss has no heart. The door squeaks. The roof leaks. Your stereo just went mono. All you need is a little Max Dugan.,6,34,6521
3498,midnight express,drama,1978,en,2300000,"Billy Hayes is caught attempting to smuggle drugs out of Turkey. The Turkish courts decide to make an example of him, sentencing him to more than 30 years in prison. Hayes has two opportunities for release: the appeals made by his lawyer, his family, and the American government, or the ""Midnight Express"".",20,35000000,"Walk into the incredible true experience of Billy Hayes, and bring all the courage you can!",7,1272,6521
3499,misery,horror,1990,en,20000000,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also dangerously unstable, and Paul finds himself crippled, drugged, and at her mercy.",23,61276872,"Paul Sheldon used to write for a living. Now, he’s writing to stay alive.",7,3554,6521
3500,mr. saturday night,comedy drama,1992,en,43000000,"Buddy Young was the comic's comic, beloved by everyone. Now, playing to miniscule crowds in nursing homes, it seems like everybody but Buddy realizes that he should retire. As Buddy looks for work in show business, he realizes that the rest of the world has forgotten the golden days of Buddy Young, and that there just may not be room in the business for an old comic like himself.",5,13300000,It's lonely at the middle.,5,43,6521
3501,murphy's romance,comedy romance,1985,en,13000000,"Emma, a divorced single mother seeking to start her life over, moves to a small town in Arizona. She befriends Murphy, the older local pharmacist, but things turn complicated when her ex-husband shows up.",5,30867525,"Just when you think you've found the right guy, someone even worse comes along.",6,49,6521
3502,my life,drama,1993,en,17500000,"It seems that Bob Jones has everything a man could want, namely a fulfilling job and a beautiful, pregnant wife, Gail. But Bob's life is turned upside-down when he is diagnosed with cancer and given four months to live -- not even enough time to see his first child's birth. To cleanse himself of demons in his remaining days, Bob makes a video diary, hoping to pass along some wisdom to his future child. Along the way, he discovers a lot about himself.",8,27484464,Every moment counts.,6,161,6521
3503,solaris (solyaris),drama sci-fi,1972,ru,0,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.,15,0,,7,1178,593
3504,network,comedy drama,1976,en,3800000,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",13,23689877,Television will never be the same.,7,1267,6521
3505,no way out,thriller,1987,en,15000000,"Navy Lt. Tom Farrell meets a young woman, Susan Atwell , and they share a passionate fling. Farrell then finds out that his superior, Defense Secretary David Brice, is also romantically involved with Atwell. When the young woman turns up dead, Farrell is put in charge of the murder investigation. He begins to uncover shocking clues about the case, but when details of his encounter with Susan surface, he becomes a suspect as well.",13,35509515,"Is it a crime of passion, or an act of treason?",6,482,6521
3506,north dallas forty,comedy drama,1979,en,0,A semi-fictional account of life as a professional Football (American-style) player. Loosely based on the Dallas Cowboys team of the early 1970s.,4,26079312,Wait till you see the weird part.,6,43,6521
3507,"odd couple, the",comedy,1968,en,1200000,"In New York, Felix, a neurotic news writer who just broke up with his wife, is urged by his chaotic friend Oscar, a sports journalist, to move in with him, but their lifestyles are as different as night and day are, so Felix's ideas about housekeeping soon begin to irritate Oscar.",10,44527234,… say no more.,7,408,11356
3508,"outlaw josey wales, the",western,1976,en,3700000,"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected.",21,31800000,...an army of one.,7,840,10747
