,movie_id,title,genres,year
1860,1929,Grand Hotel,drama,1932
1861,1930,Cavalcade,drama,1933
1862,1931,Mutiny on the Bounty,adventure,1935
1863,1932,"Great Ziegfeld, The",musical,1936
1864,1933,"Life of Émile Zola, The",drama,1937
1865,1934,You Can't Take It With You,comedy,1938
1866,1935,How Green Was My Valley,drama,1941
1867,1936,Mrs. Miniver,drama war,1942
1868,1937,Going My Way,comedy,1944
1869,1938,"Lost Weekend, The",drama,1945
1870,1939,"Best Years of Our Lives, The",drama war,1946
1871,1940,Gentleman's Agreement,drama,1947
1872,1941,Hamlet,drama,1948
1873,1942,All the King's Men,drama,1949
1874,1943,"Greatest Show on Earth, The",drama,1952
1875,1944,From Here to Eternity,drama romance war,1953
1876,1945,On the Waterfront,crime drama,1954
1877,1946,Marty,drama romance,1955
1878,1947,West Side Story,musical romance,1961
1879,1948,Tom Jones,comedy,1963
1880,1949,"Man for All Seasons, A",drama,1966
1881,1950,In the Heat of the Night,drama mystery,1967
1882,1951,Oliver!,musical,1968
1883,1952,Midnight Cowboy,drama,1969
1884,1953,"French Connection, The",action crime drama thriller,1971
1885,1954,Rocky,action drama,1976
1886,1955,Kramer Vs. Kramer,drama,1979
1887,1956,Ordinary People,drama,1980
1888,1957,Chariots of Fire,drama,1981
1889,1958,Terms of Endearment,comedy drama,1983
1890,1959,Out of Africa,drama romance,1985
1891,1960,"Last Emperor, The",drama war,1987
1892,1961,Rain Man,drama,1988
1893,1962,Driving Miss Daisy,drama,1989
1894,1963,Take the Money and Run,comedy,1969
1895,1964,Klute,drama mystery,1971
1896,1965,Repo Man,comedy sci-fi,1984
1897,1966,Metropolitan,comedy,1990
1898,1967,Labyrinth,adventure children's fantasy,1986
1899,1968,"Breakfast Club, The",comedy drama,1985
1900,1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",horror,1985
1901,1970,"Nightmare on Elm Street 3: Dream Warriors, A",horror,1987
1902,1971,"Nightmare on Elm Street 4: The Dream Master, A",horror,1988
1903,1972,"Nightmare on Elm Street 5: The Dream Child, A",horror,1989
1904,1973,Freddy's Dead: The Final Nightmare,horror,1991
1905,1974,Friday the 13th,horror,1980
1906,1975,Friday the 13th Part 2,horror,1981
1907,1976,Friday the 13th Part 3: 3D,horror,1982
1908,1977,Friday the 13th: The Final Chapter,horror,1984
1909,1978,Friday the 13th Part V: A New Beginning,horror,1985
1910,1979,Friday the 13th Part VI: Jason Lives,horror,1986
1911,1980,Friday the 13th Part VII: The New Blood,horror,1988
1912,1981,Friday the 13th Part VIII: Jason Takes Manhattan,horror,1989
1913,1982,Halloween,horror,1978
1914,1983,Halloween II,horror,1981
1915,1984,Halloween III: Season of the Witch,horror,1983
1916,1985,Halloween 4: The Return of Michael Myers,horror,1988
1917,1986,Halloween 5: The Revenge of Michael Myers,horror,1989
1918,1987,Prom Night,horror,1980
1919,1988,Hello Mary Lou: Prom Night II,horror,1987
1920,1989,Prom Night III: The Last Kiss,horror,1989
1921,1990,Prom Night IV: Deliver Us From Evil,horror,1992
1922,1991,Child's Play,horror,1988
1923,1992,Child's Play 2,horror,1990
1924,1993,Child's Play 3,horror,1992
1925,1994,Poltergeist,horror thriller,1982
1926,1995,Poltergeist II: The Other Side,horror thriller,1986
1927,1996,Poltergeist III,horror thriller,1988
1928,1997,"Exorcist, The",horror,1973
1929,1998,Exorcist II: The Heretic,horror,1977
1930,1999,"Exorcist III, The",horror,1990
1931,2000,Lethal Weapon,action comedy crime drama,1987
1932,2001,Lethal Weapon 2,action comedy crime drama,1989
1933,2002,Lethal Weapon 3,action comedy crime drama,1992
1934,2003,Gremlins,comedy horror,1984
1935,2004,Gremlins 2: The New Batch,comedy horror,1990
1936,2005,"Goonies, The",adventure children's fantasy,1985
1937,2006,"Mask of Zorro, The",action adventure romance,1998
1938,2007,Polish Wedding,comedy,1998
1939,2008,"This World, Then the Fireworks",crime drama film-noir,1996
1940,2009,Soylent Green,sci-fi thriller,1973
1941,2010,Metropolis,sci-fi,1926
1942,2011,Back to the Future Part II,comedy sci-fi,1989
1943,2012,Back to the Future Part III,comedy sci-fi western,1990
1944,2013,"Poseidon Adventure, The",action adventure,1972
1945,2014,Freaky Friday,children's comedy,1977
1946,2015,"Absent Minded Professor, The",children's comedy fantasy,1961
1947,2016,"Apple Dumpling Gang Rides Again, The",children's comedy western,1979
1948,2017,Babes in Toyland,children's fantasy musical,1961
1949,2018,Bambi,animation children's,1942
1950,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),action drama,1954
1951,2020,Dangerous Liaisons,drama romance,1988
1952,2021,Dune,fantasy sci-fi,1984
1953,2022,"Last Temptation of Christ, The",drama,1988
1954,2023,"Godfather: Part III, The",action crime drama,1990
1955,2024,"Rapture, The",drama mystery,1991
1956,2025,Lolita,drama romance,1997
1957,2026,Disturbing Behavior,horror thriller,1998
1958,2027,Mafia!,comedy crime,1998
1959,2028,Saving Private Ryan,action drama war,1998
1960,2029,Billy's Hollywood Screen Kiss,comedy romance,1997
1961,2030,East Palace West Palace (Dong gong xi gong),drama,1997
1962,2031,"$1,000,000 Duck",children's comedy,1971
1963,2032,"Barefoot Executive, The",children's comedy,1971
1964,2033,"Black Cauldron, The",animation children's,1985
1965,2034,"Black Hole, The",sci-fi,1979
1966,2035,Blackbeard's Ghost,children's comedy,1968
1967,2036,Blank Check,children's comedy,1994
1968,2037,Candleshoe,adventure children's comedy,1977
1969,2038,"Cat from Outer Space, The",children's comedy sci-fi,1978
1970,2039,Cheetah,adventure children's,1989
1971,2040,"Computer Wore Tennis Shoes, The",children's comedy,1970
1972,2041,Condorman,action adventure children's comedy,1981
1973,2042,D2: The Mighty Ducks,children's comedy,1994
1974,2043,Darby O'Gill and the Little People,adventure children's fantasy,1959
1975,2044,"Devil and Max Devlin, The",comedy,1981
1976,2045,"Far Off Place, A",adventure children's drama romance,1993
1977,2046,Flight of the Navigator,adventure children's sci-fi,1986
1978,2047,"Gnome-Mobile, The",children's,1967
1979,2048,"Great Mouse Detective, The",animation children's,1986
1980,2049,"Happiest Millionaire, The",comedy musical,1967
1981,2050,Herbie Goes Bananas,adventure children's comedy,1980
1982,2051,Herbie Goes to Monte Carlo,adventure children's comedy,1977
1983,2052,Hocus Pocus,children's comedy,1993
1984,2053,"Honey, I Blew Up the Kid",children's comedy sci-fi,1992
1985,2054,"Honey, I Shrunk the Kids",adventure children's comedy fantasy sci-fi,1989
1986,2055,Hot Lead and Cold Feet,comedy western,1978
1987,2056,In Search of the Castaways,adventure children's,1962
1988,2057,"Incredible Journey, The",adventure children's,1963
1989,2058,"Negotiator, The",action thriller,1998
1990,2059,"Parent Trap, The",children's drama,1998
1991,2060,BASEketball,comedy,1998
1992,2061,Full Tilt Boogie,documentary,1997
1993,2062,"Governess, The",drama romance,1998
1994,2063,Seventh Heaven (Le Septième ciel),drama romance,1997
1995,2064,Roger & Me,comedy documentary,1989
1996,2065,"Purple Rose of Cairo, The",comedy drama romance,1985
1997,2066,Out of the Past,film-noir,1947
1998,2067,Doctor Zhivago,drama romance war,1965
1999,2068,Fanny and Alexander,drama,1982
2000,2069,"Trip to Bountiful, The",drama,1985
2001,2070,Tender Mercies,drama,1983
2002,2071,And the Band Played On,drama,1993
2003,2072,"'burbs, The",comedy,1989
2004,2073,Fandango,comedy,1985
2005,2074,"Night Porter, The (Il Portiere di notte)",drama,1974
2006,2075,Mephisto,drama war,1981
2007,2076,Blue Velvet,drama mystery,1986
2008,2077,"Journey of Natty Gann, The",adventure children's,1985
2009,2078,"Jungle Book, The",animation children's comedy musical,1967
2010,2079,Kidnapped,children's drama,1960
2011,2080,Lady and the Tramp,animation children's comedy musical romance,1955
2012,2081,"Little Mermaid, The",animation children's comedy musical romance,1989
2013,2082,"Mighty Ducks, The",children's comedy,1992
2014,2083,"Muppet Christmas Carol, The",children's musical,1992
2015,2084,Newsies,children's musical,1992
2016,2085,101 Dalmatians,animation children's,1961
2017,2086,One Magic Christmas,drama fantasy,1985
2018,2087,Peter Pan,animation children's fantasy musical,1953
2019,2088,Popeye,adventure comedy musical,1980
2020,2089,"Rescuers Down Under, The",animation children's,1990
2021,2090,"Rescuers, The",animation children's,1977
2022,2091,Return from Witch Mountain,children's sci-fi,1978
2023,2092,"Return of Jafar, The",animation children's musical,1993
2024,2093,Return to Oz,adventure children's fantasy sci-fi,1985
2025,2094,"Rocketeer, The",action adventure sci-fi,1991
2026,2095,"Shaggy D.A., The",children's comedy,1976
2027,2096,Sleeping Beauty,animation children's musical,1959
2028,2097,Something Wicked This Way Comes,children's horror,1983
2029,2098,Son of Flubber,children's comedy,1963
2030,2099,Song of the South,adventure animation children's musical,1946
2031,2100,Splash,comedy fantasy romance,1984
2032,2101,Squanto: A Warrior's Tale,adventure drama,1994
2033,2102,Steamboat Willie,animation children's comedy musical,1940
2034,2103,Tall Tale,adventure children's,1994
2035,2104,Tex,drama,1982
2036,2105,Tron,action adventure fantasy sci-fi,1982
2037,2106,Swing Kids,drama war,1993
2038,2107,Halloween: H20,horror thriller,1998
2039,2108,L.A. Story,comedy romance,1991
2040,2109,"Jerk, The",comedy,1979
2041,2110,Dead Men Don't Wear Plaid,comedy crime thriller,1982
2042,2111,"Man with Two Brains, The",comedy,1983
2043,2112,Grand Canyon,crime drama,1991
2044,2113,Graveyard Shift,horror thriller,1990
2045,2114,"Outsiders, The",drama,1983
2046,2115,Indiana Jones and the Temple of Doom,action adventure,1984
2047,2116,"Lord of the Rings, The",adventure animation children's sci-fi,1978
2048,2117,Nineteen Eighty-Four,drama sci-fi,1984
2049,2118,"Dead Zone, The",horror thriller,1983
2050,2119,Maximum Overdrive,horror,1986
2051,2120,Needful Things,drama horror,1993
2052,2121,Cujo,horror thriller,1983
2053,2122,Children of the Corn,horror thriller,1984
2054,2123,All Dogs Go to Heaven,animation children's,1989
2055,2124,"Addams Family, The",comedy,1991
2056,2125,Ever After: A Cinderella Story,drama romance,1998
2057,2126,Snake Eyes,action crime mystery thriller,1998
2058,2127,"First Love, Last Rites",drama romance,1997
2059,2128,Safe Men,comedy,1998
2060,2129,"Saltmen of Tibet, The",documentary,1997
2061,2130,Atlantic City,crime drama romance,1980
2062,2131,Autumn Sonata (Höstsonaten ),drama,1978
2063,2132,Who's Afraid of Virginia Woolf?,drama,1966
2064,2133,Adventures in Babysitting,adventure comedy,1987
2065,2134,Weird Science,comedy,1985
2066,2135,Doctor Dolittle,adventure musical,1967
2067,2136,"Nutty Professor, The",comedy,1963
2068,2137,Charlotte's Web,animation children's,1973
2069,2138,Watership Down,animation children's drama fantasy,1978
2070,2139,"Secret of NIMH, The",animation children's,1982
2071,2140,"Dark Crystal, The",children's fantasy sci-fi,1982
2072,2141,"American Tail, An",animation children's comedy,1986
2073,2142,"American Tail: Fievel Goes West, An",animation children's comedy,1991
2074,2143,Legend,adventure fantasy romance,1985
2075,2144,Sixteen Candles,comedy,1984
2076,2145,Pretty in Pink,comedy drama romance,1986
2077,2146,St. Elmo's Fire,drama romance,1985
2078,2147,"Clan of the Cave Bear, The",drama,1986
2079,2148,House,comedy horror,1986
2080,2149,House II: The Second Story,comedy horror,1987
2081,2150,"Gods Must Be Crazy, The",comedy,1980
2082,2151,"Gods Must Be Crazy II, The",comedy,1989
2083,2152,Air Bud: Golden Receiver,children's comedy,1998
2084,2153,"Avengers, The",action adventure,1998
2085,2154,How Stella Got Her Groove Back,drama romance,1998
2086,2155,"Slums of Beverly Hills, The",comedy,1998
2087,2156,"Best Man, The (Il Testimone dello sposo)",comedy drama,1997
2088,2157,"Chambermaid on the Titanic, The",romance,1998
2089,2158,"Henry: Portrait of a Serial Killer, Part 2",crime horror,1996
2090,2159,Henry: Portrait of a Serial Killer,crime horror,1990
2091,2160,Rosemary's Baby,horror thriller,1968
2092,2161,"NeverEnding Story, The",adventure children's fantasy,1984
2093,2162,"NeverEnding Story II: The Next Chapter, The",adventure children's fantasy,1990
2094,2163,Attack of the Killer Tomatoes!,comedy horror,1980
2095,2164,Surf Nazis Must Die,drama,1987
2096,2165,Your Friends and Neighbors,drama,1998
2097,2166,Return to Paradise,drama romance,1998
2098,2167,Blade,action adventure horror,1998
2099,2168,Dance with Me,drama romance,1998
2100,2169,Dead Man on Campus,comedy,1998
2101,2170,Wrongfully Accused,action comedy,1998
2102,2171,"Next Stop, Wonderland",comedy drama romance,1998
2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",comedy,1998
2104,2173,"Navigator: A Mediaeval Odyssey, The",adventure fantasy sci-fi,1988
2105,2174,Beetlejuice,comedy fantasy,1988
2106,2175,Déjà Vu,drama romance,1997
2107,2176,Rope,thriller,1948
2108,2177,Family Plot,comedy thriller,1976
2109,2178,Frenzy,thriller,1972
2110,2179,Topaz,thriller,1969
2111,2180,Torn Curtain,thriller,1966
2112,2181,Marnie,thriller,1964
2113,2182,"Wrong Man, The",drama film-noir thriller,1956
2114,2183,"Man Who Knew Too Much, The",thriller,1956
2115,2184,"Trouble with Harry, The",mystery thriller,1955
2116,2185,I Confess,thriller,1953
2117,2186,Strangers on a Train,film-noir thriller,1951
2118,2187,Stage Fright,mystery thriller,1950
2119,2188,54,drama,1998
2120,2189,I Married A Strange Person,animation,1997
2121,2190,Why Do Fools Fall In Love?,drama,1998
2122,2191,"Merry War, A",comedy,1997
2123,2192,See the Sea (Regarde la mer),drama,1997
2124,2193,Willow,action adventure fantasy,1988
2125,2194,"Untouchables, The",action crime drama,1987
2126,2195,Dirty Work,comedy,1998
2127,2196,Knock Off,action,1998
2128,2197,Firelight,drama,1997
2129,2198,Modulations,documentary,1998
2130,2199,Phoenix,crime drama,1998
2131,2200,Under Capricorn,drama,1949
2132,2201,"Paradine Case, The",drama,1947
2133,2202,Lifeboat,drama thriller war,1944
2134,2203,Shadow of a Doubt,film-noir thriller,1943
2135,2204,Saboteur,thriller,1942
2136,2205,Mr. & Mrs. Smith,comedy,1941
2137,2206,Suspicion,mystery thriller,1941
2138,2207,Jamaica Inn,drama,1939
2139,2208,"Lady Vanishes, The",comedy mystery romance thriller,1938
2140,2209,Young and Innocent,crime thriller,1937
2141,2210,Sabotage,thriller,1936
2142,2211,Secret Agent,thriller,1936
2143,2212,"Man Who Knew Too Much, The",thriller,1934
2144,2213,Waltzes from Vienna,comedy musical,1933
2145,2214,Number Seventeen,thriller,1932
2146,2215,Rich and Strange,comedy romance,1932
2147,2216,"Skin Game, The",drama,1931
2148,2217,Elstree Calling,comedy musical,1930
2149,2218,Juno and Paycock,drama,1930
2150,2219,Murder!,mystery thriller,1930
2151,2220,"Manxman, The",drama,1929
2152,2221,Blackmail,thriller,1929
2153,2222,Champagne,comedy,1928
2154,2223,"Farmer's Wife, The",comedy,1928
2155,2224,Downhill,drama,1927
2156,2225,Easy Virtue,drama,1927
2157,2226,"Ring, The",drama,1927
2158,2227,"Lodger, The",thriller,1926
2159,2228,"Mountain Eagle, The",drama,1926
2160,2229,"Pleasure Garden, The",drama,1925
2161,2230,Always Tell Your Wife,comedy,1923
2162,2231,Rounders,crime drama,1998
2163,2232,Cube,sci-fi thriller,1997
2164,2233,Digging to China,drama,1998
2165,2234,Let's Talk About Sex,drama,1998
2166,2235,One Man's Hero,drama war,1999
2167,2236,Simon Birch,drama,1998
2168,2237,Without Limits,drama,1998
2169,2238,Seven Beauties (Pasqualino Settebellezze),comedy drama,1976
2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),comedy drama,1975
2171,2240,My Bodyguard,drama,1980
2172,2241,Class,comedy,1983
2173,2242,"Grandview, U.S.A.",drama,1984
2174,2243,Broadcast News,comedy drama romance,1987
2175,2244,"Allnighter, The",comedy romance,1987
2176,2245,Working Girl,comedy drama,1988
2177,2246,Stars and Bars,comedy,1988
2178,2247,Married to the Mob,comedy,1988
2179,2248,Say Anything...,comedy drama romance,1989
2180,2249,My Blue Heaven,comedy,1990
2181,2250,Men Don't Leave,drama,1990
2182,2251,"Cabinet of Dr. Ramirez, The",comedy,1991
2183,2252,Hero,comedy drama,1992
2184,2253,Toys,action comedy fantasy,1992
2185,2254,Choices,drama,1981
2186,2255,Young Doctors in Love,comedy,1982
2187,2256,Parasite,horror sci-fi,1982
2188,2257,No Small Affair,comedy romance,1984
2189,2258,Master Ninja I,action,1984
2190,2259,Blame It on Rio,comedy romance,1984
2191,2260,Wisdom,action crime,1986
2192,2261,One Crazy Summer,comedy,1986
2193,2262,About Last Night...,comedy drama romance,1986
2194,2263,"Seventh Sign, The",thriller,1988
2195,2264,We're No Angels,drama,1989
2196,2265,Nothing But Trouble,adventure comedy,1991
2197,2266,"Butcher's Wife, The",comedy romance,1991
2198,2267,Mortal Thoughts,mystery thriller,1991
2199,2268,"Few Good Men, A",crime drama,1992
2200,2269,Indecent Proposal,drama,1993
2201,2270,"Century of Cinema, A",documentary,1994
2202,2271,Permanent Midnight,drama,1998
2203,2272,One True Thing,drama,1998
2204,2273,Rush Hour,action thriller,1998
2205,2274,Lilian's Story,drama,1995
2206,2275,Six-String Samurai,action adventure sci-fi,1998
2207,2276,"Soldier's Daughter Never Cries, A",drama,1998
2208,2277,Somewhere in the City,drama,1997
2209,2278,Ronin,action crime thriller,1998
2210,2279,Urban Legend,horror thriller,1998
2211,2280,Clay Pigeons,crime,1998
2212,2281,Monument Ave.,crime,1998
2213,2282,Pecker,comedy drama,1998
2214,2283,"Sheltering Sky, The",drama,1990
2215,2284,Bandit Queen,drama,1994
2216,2285,If....,drama,1968
2217,2286,"Fiendish Plot of Dr. Fu Manchu, The",comedy,1980
2218,2287,Them!,sci-fi thriller war,1954
2219,2288,"Thing, The",action horror sci-fi thriller,1982
2220,2289,"Player, The",comedy drama,1992
2221,2290,Stardust Memories,comedy drama,1980
2222,2291,Edward Scissorhands,drama romance,1990
2223,2292,Overnight Delivery,romance,1996
2224,2293,Shadrach,drama,1998
2225,2294,Antz,animation children's,1998
2226,2295,"Impostors, The",comedy,1998
2227,2296,"Night at the Roxbury, A",comedy,1998
2228,2297,What Dreams May Come,drama romance,1998
2229,2298,Strangeland,thriller,1998
2230,2299,"Battle of the Sexes, The",comedy,1959
2231,2300,"Producers, The",comedy musical,1968
2232,2301,History of the World: Part I,comedy,1981
2233,2302,My Cousin Vinny,comedy,1992
2234,2303,Nashville,drama musical,1975
2235,2304,Love Is the Devil,drama,1998
2236,2305,Slam,drama,1998
2237,2306,Holy Man,comedy,1998
2238,2307,One Tough Cop,action drama,1998
2239,2308,Detroit 9000,action crime,1973
2240,2309,"Inheritors, The (Die Siebtelbauern)",drama,1998
2241,2310,"Mighty, The",drama,1998
2242,2311,2010,mystery sci-fi,1984
2243,2312,Children of a Lesser God,drama,1986
2244,2313,"Elephant Man, The",drama,1980
2245,2314,Beloved,drama,1998
2246,2315,Bride of Chucky,horror thriller,1998
2247,2316,Practical Magic,drama romance,1998
2248,2317,"Alarmist, The",comedy,1997
2249,2318,Happiness,comedy,1998
2250,2319,Reach the Rock,comedy,1997
2251,2320,Apt Pupil,drama thriller,1998
2252,2321,Pleasantville,comedy,1998
2253,2322,Soldier,action adventure sci-fi thriller war,1998
2254,2323,"Cruise, The",documentary,1998
2255,2324,Life Is Beautiful (La Vita è bella),comedy drama,1997
2256,2325,Orgazmo,comedy,1997
2257,2326,Shattered Image,drama thriller,1998
2258,2327,Tales from the Darkside: The Movie,horror,1990
2259,2328,Vampires,horror,1998
2260,2329,American History X,drama,1998
2261,2330,Hands on a Hard Body,documentary,1996
2262,2331,Living Out Loud,comedy romance,1998
2263,2332,Belly,crime drama,1998
2264,2333,Gods and Monsters,drama,1998
2265,2334,"Siege, The",action thriller,1998
2266,2335,"Waterboy, The",comedy,1998
2267,2336,Elizabeth,drama,1998
2268,2337,Velvet Goldmine,drama,1998
2269,2338,I Still Know What You Did Last Summer,horror mystery thriller,1998
2270,2339,I'll Be Home For Christmas,comedy romance,1998
2271,2340,Meet Joe Black,romance,1998
2272,2341,Dancing at Lughnasa,drama,1998
2273,2342,Hard Core Logo,comedy,1996
2274,2343,"Naked Man, The",drama,1998
2275,2344,Runaway Train,action adventure drama thriller,1985
2276,2345,Desert Bloom,drama,1986
2277,2346,"Stepford Wives, The",sci-fi thriller,1975
2278,2347,"Pope of Greenwich Village, The",action,1984
2279,2348,Sid and Nancy,drama,1986
2280,2349,Mona Lisa,comedy thriller,1986
2281,2350,Heart Condition,comedy,1990
2282,2351,Nights of Cabiria (Le Notti di Cabiria),drama,1957
2283,2352,"Big Chill, The",comedy drama,1983
2284,2353,Enemy of the State,action thriller,1998
2285,2354,"Rugrats Movie, The",animation children's comedy,1998
2286,2355,"Bug's Life, A",animation children's comedy,1998
2287,2356,Celebrity,comedy,1998
2288,2357,Central Station (Central do Brasil),drama,1998
2289,2358,Savior,drama,1998
2290,2359,Waking Ned Devine,comedy,1998
2291,2360,"Celebration, The (Festen)",drama,1998
2292,2361,Pink Flamingos,comedy,1972
2293,2362,Glen or Glenda,drama,1953
2294,2363,Godzilla (Gojira),action sci-fi,1954
2295,2364,Godzilla (Gojira),action sci-fi,1984
2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira),action sci-fi,1962
2297,2366,King Kong,action adventure horror,1933
2298,2367,King Kong,action adventure horror,1976
2299,2368,King Kong Lives,action adventure horror,1986
2300,2369,Desperately Seeking Susan,comedy romance,1985
2301,2370,"Emerald Forest, The",action adventure drama,1985
2302,2371,Fletch,comedy,1985
2303,2372,Fletch Lives,comedy,1989
2304,2373,Red Sonja,action adventure,1985
2305,2374,Gung Ho,comedy drama,1986
2306,2375,"Money Pit, The",comedy,1986
2307,2376,"View to a Kill, A",action,1985
2308,2377,Lifeforce,horror sci-fi,1985
2309,2378,Police Academy,comedy,1984
2310,2379,Police Academy 2: Their First Assignment,comedy,1985
2311,2380,Police Academy 3: Back in Training,comedy,1986
2312,2381,Police Academy 4: Citizens on Patrol,comedy,1987
2313,2382,Police Academy 5: Assignment: Miami Beach,comedy,1988
2314,2383,Police Academy 6: City Under Siege,comedy,1989
2315,2384,Babe: Pig in the City,children's comedy,1998
2316,2385,Home Fries,comedy romance,1998
2317,2386,Jerry Springer: Ringmaster,drama,1998
2318,2387,Very Bad Things,comedy crime,1998
2319,2388,Steam: The Turkish Bath (Hamam),drama romance,1997
2320,2389,Psycho,crime horror thriller,1998
2321,2390,Little Voice,comedy,1998
2322,2391,"Simple Plan, A",crime thriller,1998
2323,2392,Jack Frost,comedy drama,1998
2324,2393,Star Trek: Insurrection,action sci-fi,1998
2325,2394,"Prince of Egypt, The",animation musical,1998
2326,2395,Rushmore,comedy,1998
2327,2396,Shakespeare in Love,comedy romance,1998
2328,2397,Mass Appeal,drama,1984
2329,2398,Miracle on 34th Street,drama,1947
2330,2399,Santa Claus: The Movie,adventure children's fantasy,1985
2331,2400,Prancer,children's drama,1989
2332,2401,Pale Rider,western,1985
2333,2402,Rambo: First Blood Part II,action war,1985
2334,2403,First Blood,action,1982
2335,2404,Rambo III,action war,1988
2336,2405,"Jewel of the Nile, The",action adventure comedy romance,1985
2337,2406,Romancing the Stone,action adventure comedy romance,1984
2338,2407,Cocoon,comedy sci-fi,1985
2339,2408,Cocoon: The Return,comedy sci-fi,1988
2340,2409,Rocky II,action drama,1979
2341,2410,Rocky III,action drama,1982
2342,2411,Rocky IV,action drama,1985
2343,2412,Rocky V,action drama,1990
2344,2413,Clue,comedy mystery,1985
2345,2414,Young Sherlock Holmes,action adventure mystery,1985
2346,2415,Violets Are Blue...,drama romance,1986
2347,2416,Back to School,comedy,1986
2348,2417,Heartburn,comedy drama,1986
2349,2418,Nothing in Common,comedy,1986
2350,2419,Extremities,drama thriller,1986
2351,2420,"Karate Kid, The",drama,1984
2352,2421,"Karate Kid, Part II, The",action adventure drama,1986
2353,2422,"Karate Kid III, The",action adventure drama,1989
2354,2423,Christmas Vacation,comedy,1989
2355,2424,You've Got Mail,comedy romance,1998
2356,2425,"General, The",crime,1998
2357,2426,"Theory of Flight, The",comedy drama romance,1998
2358,2427,"Thin Red Line, The",action drama war,1998
2359,2428,"Faculty, The",horror sci-fi,1998
2360,2429,Mighty Joe Young,adventure children's drama,1998
2361,2430,Mighty Joe Young,adventure children's drama,1949
2362,2431,Patch Adams,comedy drama,1998
2363,2432,Stepmom,drama,1998
2364,2433,"Civil Action, A",drama,1998
2365,2434,Down in the Delta,drama,1998
2366,2435,Hurlyburly,drama,1998
2367,2436,Tea with Mussolini,comedy,1999
2368,2437,Wilde,drama,1997
2369,2438,Outside Ozona,drama thriller,1998
2370,2439,Affliction,drama,1997
2371,2440,Another Day in Paradise,drama,1998
2372,2441,"Hi-Lo Country, The",drama western,1998
2373,2442,Hilary and Jackie,drama,1998
2374,2443,Playing by Heart,drama romance,1998
2375,2444,24 7: Twenty Four Seven,comedy drama,1997
2376,2445,At First Sight,drama,1999
2377,2446,In Dreams,thriller,1999
2378,2447,Varsity Blues,comedy drama,1999
2379,2448,Virus,horror sci-fi,1999
2380,2449,"Garbage Pail Kids Movie, The",adventure children's,1987
2381,2450,Howard the Duck,adventure children's sci-fi,1986
2382,2451,"Gate, The",horror,1987
2383,2452,"Gate II: Trespassers, The",horror,1990
2384,2453,"Boy Who Could Fly, The",drama fantasy,1986
2385,2454,"Fly, The",horror sci-fi,1958
2386,2455,"Fly, The",horror sci-fi,1986
2387,2456,"Fly II, The",horror sci-fi,1989
2388,2457,Running Scared,action comedy,1986
2389,2458,Armed and Dangerous,comedy crime,1986
2390,2459,"Texas Chainsaw Massacre, The",horror,1974
2391,2460,"Texas Chainsaw Massacre 2, The",horror,1986
2392,2461,Leatherface: Texas Chainsaw Massacre III,horror,1990
2393,2462,"Return of the Texas Chainsaw Massacre, The",horror,1994
2394,2463,Ruthless People,comedy,1986
2395,2464,Trick or Treat,horror,1986
2396,2465,Deadly Friend,horror,1986
2397,2466,Belizaire the Cajun,drama,1986
2398,2467,"Name of the Rose, The",mystery,1986
2399,2468,Jumpin' Jack Flash,action comedy romance thriller,1986
2400,2469,Peggy Sue Got Married,comedy romance,1986
2401,2470,Crocodile Dundee,adventure comedy,1986
2402,2471,Crocodile Dundee II,adventure comedy,1988
2403,2472,Tough Guys,comedy,1986
2404,2473,Soul Man,comedy,1986
2405,2474,"Color of Money, The",drama,1986
2406,2475,52 Pick-Up,action mystery thriller,1986
2407,2476,Heartbreak Ridge,action war,1986
2408,2477,Firewalker,adventure,1986
2409,2478,Three Amigos!,comedy western,1986
2410,2479,Gloria,drama thriller,1999
2411,2480,Dry Cleaning (Nettoyage à sec),drama,1997
2412,2481,My Name Is Joe,drama romance,1998
2413,2482,Still Crazy,comedy romance,1998
2414,2483,"Day of the Beast, The (El Día de la bestia)",comedy horror thriller,1995
2415,2484,Tinseltown,comedy,1998
2416,2485,She's All That,comedy romance,1999
2417,2486,24-hour Woman,drama,1998
2418,2487,"Blood, Guts, Bullets and Octane",action comedy,1998
2419,2488,Peeping Tom,drama horror thriller,1960
2420,2489,Spanish Fly,drama,1998
2421,2490,Payback,action thriller,1999
2422,2491,Simply Irresistible,comedy romance,1999
2423,2492,20 Dates,comedy,1998
2424,2493,"Harmonists, The",drama,1997
2425,2494,"Last Days, The",documentary,1998
2426,2495,"Fantastic Planet, The (La Planète sauvage)",animation sci-fi,1973
2427,2496,Blast from the Past,comedy romance,1999
2428,2497,Message in a Bottle,romance,1999
2429,2498,My Favorite Martian,comedy sci-fi,1999
2430,2499,God Said 'Ha!',comedy,1998
2431,2500,Jawbreaker,comedy,1999
2432,2501,October Sky,drama,1999
2433,2502,Office Space,comedy romance,1999
2434,2503,"Apple, The (Sib)",drama,1998
2435,2504,200 Cigarettes,comedy drama,1999
2436,2505,8MM,thriller,1999
2437,2506,"Other Sister, The",comedy drama romance,1999
