movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
3725,american pop,animation musical,1981,7,4808,0,96,0,en,"The history of American popular music runs parallel with the history of a Russian Jewish immigrant family, with each male descendant possessing different musical abilities.",7,6000000,"All those years, all those dreams, all those sons... one of them is going to be a star.",70,6
3726,assault on precinct 13,action thriller,1976,7,48965,0,91,30000000,en,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",14,35294470,Unite and fight.,818,6
3727,near dark,comedy horror,1987,6,37797,0,94,5000000,en,A farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of vampires who roam the highways in stolen cars.,23,0,"In one hot hungry kiss, he gave her everlasting love. She gave him everlasting life.",498,6
3728,one false move,thriller,1991,7,11448,0,105,0,en,"Following a series of drug deals and murders, three criminals -- Fantasia, Ray Malcolm and Pluto -- travel from Los Angeles to Houston, finally arriving in a small Arkansas town to go into hiding. Two detectives from the LAPD, who are already on the case, contact the town's sheriff, Dale Dixon, to alert him of the fugitives' presence in the area. Underestimating Dixon, the criminals have no idea what they are about to face.",9,1543112,All it takes to bring him down is one bullet... one woman or... One False Move.,97,6
3729,shaft,action crime,1971,6,18486,0,100,46000000,en,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",27,107196498,"Still the man, any questions?",980,5
3730,"conversation, the",drama mystery,1974,7,108742,0,113,1600000,en,"Surveillance expert Harry Caul is hired by a mysterious client's brusque aide to tail a young couple. Tracking the pair through San Francisco's Union Square, Caul and his associate Stan manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple is in danger.",16,4420000,Harry Caul is an invader of privacy. The best in the business.,1230,7
3731,cutter's way,drama thriller,1981,6,6459,0,109,3000000,en,"Richard spots a man dumping a body, and decides to expose the man he thinks is the culprit with his friend Alex Cutter.",6,0,Cutter does everything his way. Fighting. Loving. Working. Tracking down a killer.,93,6
3732,"fury, the",horror,1978,6,14990,0,118,0,en,The further adventures of crime-fighting superhero Shazam.,23,0,,0,0
3733,"paper chase, the",drama,1973,7,7786,0,113,0,en,A first-year law student struggles with balancing his coursework and his relationship with the daughter of a stern professor.,9,0,"You may be looking at a future President, Supreme Court Justice, Secretary of State or a dropout.",80,6
3734,prince of the city,drama,1981,7,8169,0,167,8600000,en,"New York City detective Daniel Ciello agrees to help the United States Department of Justice help eliminate corruption in the police department, as long as he will not have to turn in any close friends. In doing so, Ciello uncovers a conspiracy within the force to smuggle drugs to street informants",6,8124257,A cop is turning. Nobody's safe.,100,7
3735,serpico,crime drama,1973,7,119622,0,130,3000000,en,"Frank Serpico is an idealistic New York City cop who refuses to take bribes, unlike the rest of the force. His actions get Frank shunned by the other officers, and often placed in dangerous situations by his partners. When his superiors ignore Frank's accusations of corruption, he decides to go public with the allegations. Although this causes the Knapp Commission to investigate his claims, Frank has also placed a target on himself.",18,29800000,Many of his fellow officers considered him the most dangerous man alive - An honest cop.,1445,7
3736,"big carnival, the",drama,1951,-1,-1,-1,-1,1821052,en,An arrogant reporter exploits a story about a man trapped in a cave to revitalize his career.,13,1300000,"Rough, tough Chuck Tatum, who battered his way to the top... trampling everything in his path - men, women and morals !",461,7
3737,lonely are the brave,drama western,1962,7,8936,0,107,0,en,A fiercely independent cowboy arranges to have himself locked up in jail in order to then escape with an old friend who has been sentenced to the penitentiary.,9,0,Life can never cage a man like this!,104,7
3738,"sugarland express, the",drama,1974,6,16961,0,110,3000000,en,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",9,12800000,Every cop in the state was after her. Everybody else was behind her.,267,6
3739,trouble in paradise,comedy romance,1932,8,14362,0,83,0,en,"Thief Gaston Monescu and pickpocket Lily are partners in crime and love. Working for perfume company executive Mariette Colet, the two crooks decide to combine their criminal talents to rob their employer. Under the alias of Monsieur Laval, Gaston uses his position as Mariette's personal secretary to become closer to her. However, he takes things too far when he actually falls in love with Mariette, and has to choose between her and Lily.",8,0,HIS PARADISE BECAME A MERRY HELL!,187,7
3740,big trouble in little china,action comedy,1986,7,135541,0,99,25000000,en,"When trucker Jack Burton agreed to take his friend, Wang Chi, to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.",23,11000000,Adventure doesn't come any bigger!,2248,7
3741,badlands,crime drama,1973,7,71394,0,94,450000,en,"A dramatization of the Starkweather-Fugate killing spree of the 1950s, in which a teenage girl and her twenty-something boyfriend slaughtered her entire family and several others in the Dakota badlands.",14,0,"In 1959, a lot of people were killing time. Kit and Holly were killing people.",898,7
3742,"battleship potemkin, the (bronenosets potyomkin)",drama war,1925,8,56664,0,75,0,en,"Musician Jackson Del Rey takes the classic Sergei Eisenstein film Battleship Potemkin and reinvents it for the modern age by creating a brand-new soundtrack and infusing it with his own brand of magic. The result: A historic film that feels as current as any modern-day oeuvre. Tracks include ""Drama in the Harbor,"" ""All for One and One for All: The Rebellion Begins,"" ""Squadron Sighted: Prepare for Action"" and more.",0,0,,0,0
3743,boys and girls,comedy romance,2000,5,16704,0,94,16000000,en,"Ryan and Jennifer are opposites who definitely do not attract. At least that's what they always believed. When they met as twelve-year-olds, they disliked one another. When they met again as teenagers, they loathed each other. But when they meet in college, the uptight Ryan and the free-spirited Jennifer find that their differences bind them together and a rare friendship develops.",12,20627372,Warning: Sex Changes Everything,324,6
3744,shaft,action crime,2000,6,76400,0,99,46000000,en,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",27,107196498,"Still the man, any questions?",980,5
3745,titan a.e.,adventure animation sci-fi,2000,6,60724,0,94,75000000,en,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",18,36754634,"When Earth Ends, The Adventure Begins.",839,6
3746,butterfly (la lengua de las mariposas),drama war,2000,7,84,0,79,13000000,en,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",37,96060858,Change one thing. Change everything.,5956,7
3747,jesus' son,drama,1999,6,7155,0,107,2500000,en,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion.,4,1300000,,51,6
3748,"match, the",comedy romance,1999,6,1376,0,95,0,en,"Inspired by true events from the spring of 1944 when the Nazis organized a football match between a team of camp inmates and an elite Nazi team on Adolf Hitler's birthday. A match the prisoners are determined to win, no matter what happens.",52,0,They were forced to play. They refused to lose.,21,6
3749,time regained (le temps retrouvé),drama,1999,-1,-1,-1,-1,0,fr,"Marcel Proust (1871-1922) is on his deathbed. Looking at photographs brings memories of his childhood, his youth, his lovers, and the way the Great War put an end to a stratum of society. His memories are in no particular order, they move back and forth in time. Marcel at various ages interacts with Odette, with the beautiful Gilberte and her doomed husband, with the pleasure-seeking Baron de Charlus, with Marcel's lover Albertine, and with others; present also in memory are Marcel's beloved mother and grandmother. It seems as if to live is to remember and to capture memories is to create a work of great art. The memories parallel the final volume of Proust's novel.",4,0,,40,6
3750,boricua's bond,drama,2000,3,291,0,105,0,en,"Tommy, a talented Puerto Rican painter living in the South Bronx, befriends Allen, a white kid who's faced constant harassment since moving to the neighborhood with his single mother, Susan.",0,0,,3,2
3751,chicken run,animation children's comedy,2000,7,187103,0,84,45000000,en,"Having been hopelessly repressed and facing eventual certain death at the British chicken farm where they are held, Ginger the chicken along with the help of Rocky the American rooster decide to rebel and lead their fellow chickens in a great escape from the murderous farmers Mr. and Mrs. Tweedy and their farm of doom.",44,224834564,This ain't no chick flick. It's poultry in motion.,3955,6
3752,"me, myself and irene",comedy,2000,-1,-1,-1,-1,51000000,en,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",30,149270999,From gentle to mental.,3051,6
3753,"patriot, the",action drama war,2000,7,268184,0,165,110000000,en,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",30,215294342,Some things are worth fighting for.,3081,7
3754,"adventures of rocky and bullwinkle, the",animation children's comedy,2000,-1,-1,-1,-1,76000000,en,"Rocky and Bullwinkle have been living off the finances made from the reruns of their cartoon show. Boris and Natasha somehow manage to crossover into reality and team up with Fearless Leader, an evil criminal turned media mogul with some evil plans up his sleeve. Rocky and Bullwinkle must stop the three of them before they wreak havoc.",7,35134820,This summer it's not the same old bull.,293,4
3755,"perfect storm, the",action adventure thriller,2000,6,164702,0,130,0,en,"In 1994, the Montreal Expos held the best record in baseball until the mid-August strike and the entire post-season was cancelled.  The team never found success again, and in 2004, the franchise was forced to leave Montreal and move to Washington. This film provides access to powerful behind-the-scenes footage – ranging from the players’ bus ride to the stadium, to their emotional reactions stepping onto the field, to the Montreal fans who have never forgotten baseball’s best team in 1994. Interviews with media who followed the team’s season and discussions with former coaches and players will paint both a thrilling and heartbreaking picture of the influential ‘94 Montreal Expos – a groundbreaking squad whose legacy lives on in Montreal ",0,0,A look back 20 years later on the team that was baseball's best in '94 and how they have inspired a return for the sport in Montreal.,0,0
3756,"golden bowl, the",drama,2000,5,4436,0,130,15000000,en,"An intricately plotted tale of thwarted love and betrayal, ""The Golden Bowl"" tells the story of an extravagantly rich American widower and his sheltered daughter, both of whom marry only to discover that their respective mates, a beautiful American expatriate and an impoverished Italian aristocrat, are entangled with one another in a romantic intrigue of seduction and deceit.",6,5753678,,49,6
3757,asylum,horror,1972,6,6976,0,88,0,en,"A Harvard Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",31,2478806,No one is what they seem.,1122,6
3758,communion,drama sci-fi thriller,1989,5,6345,0,109,5000000,en,A novelist's wife and son see him changed by an apparent encounter with aliens in the mountains.,8,1919653,The true story of one man's terrifying journey into the unknown.,118,5
3759,fun and fancy free,animation children's musical,1947,6,8101,0,73,0,en,"Jiminy Cricket hosts two Disney animated shorts: “Bongo,” about a circus bear escaping to the wild, and “Mickey and the Beanstalk,” a take on the famous fairy tale.",13,0,It’s Got That DISNEY MAGIC!,321,6
3760,"kentucky fried movie, the",comedy,1977,6,18505,0,83,600000,en,"A series of loosely connected skits that spoof news programs, commercials, porno films, kung-fu films, disaster films, blaxploitation films, spy films, mafia films, and the fear that somebody is watching you on the other side of the TV.",10,0,This movie is totally out of control!,210,6
3761,"blood in, blood out (a.k.a. bound by honor)",crime drama,1993,7,30744,0,180,0,en,"A documentary detailing the making of the American thrash metal band Exodus' tenth studio album, Blood In, Blood Out. Released as part of the deluxe compact disc format of the album.",2,0,,0,0
3762,daughter of dr. jeckyll,horror,1957,5,563,0,71,0,en,"A young woman discovers she is the daughter of the infamous Dr. Jekyll, and begins to believe that she may also have a split personality, one of whom is a ruthless killer.",2,0,Blood-hungry spawn of the world's most bestial fiend!,14,5
3763,f/x,action crime thriller,1986,6,19612,0,109,10000000,en,"A movies special effects man is hired by a government agency to help stage the assassination of a well known gangster. When the agency double cross him, he uses his special effects to trap the gangster and the corrupt agents.",12,20603715,Murder by Illusion,296,6
3764,f/x 2,action crime thriller,1992,-1,-1,-1,-1,16400000,en,"F/X man Rollie Tyler is now a toymaker. Mike, the ex-husband of his girlfriend Kim, is a cop. He asks Rollie to help catch a killer. The operation goes well until some unknown man kills both the killer and Mike. Mike's boss, Silak says it was the killer who killed Mike but Rollie knows it wasn't. Obviously, Silak is involved with Mike's death, so he calls on Leo McCarthy, the cop from the last movie, who is now a P.I., for help and they discover it's not just Silak they have to worry about.",11,0,The Deadly Art of Illusion,182,6
3765,"hot spot, the",drama romance,1990,6,11733,0,130,0,en,"A loner moves in to a small Texas town, finds himself a job, and sets about plotting to rob the local bank.",14,1293976,Safe is never sex. It’s dangerous.,169,6
3766,missing in action,action war,1984,5,14894,0,101,1500000,en,"American servicemen are still being held captive in Vietnam and it's up to one man to bring them home in this blistering, fast-paced action/adventure starring martial arts superstar Chuck Norris.Following a daring escape from a Vietnamese POW camp, Special Forces Colonel James Braddock (Norris) is on a mission to locate and save remaining MIAs.",15,22812411,The war's not over until the last man comes home.,342,5
3767,missing in action 2: the beginning,action war,1985,5,8323,0,96,2410000,en,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",15,10755447,Chuck Norris is back! A one-man time bomb set to explode!,196,5
3768,braddock: missing in action iii,action war,1988,4,6423,0,103,0,en,"When Colonel James Braddock is told that his Asian wife and 12-year-old son are still alive in Communist Vietnam, he mounts a one-man assault to free them. Armed with the latest high-tech firepower, Braddock fights his way into the heart of the country and ends up battling his way out with several dozen abused Amerasian children in tow! Struggling to keep them alive while outmaneuvering a sadistic Vietnamese officer, Braddock ignites the jungle in a blazing cross-country race for freedom.",13,6193901,He's fighting for everyone who can't fight back.,179,5
3769,thunderbolt and lightfoot,action,1974,7,24785,0,115,4000000,en,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.",13,25000000,Thunderbolt… the man with the reputation. Lightfoot… the kid who's about to make one!,379,6
3770,dreamscape,adventure crime sci-fi thriller,1984,6,16409,0,99,0,en,"A government funded project looks into using psychics to enter people's dreams, with some mechanical help. When a subject dies in their sleep from a heart attack, Alex Gardner becomes suspicious that another of the psychics is killing people in the dreams somehow and that is causing them to die in real life. He must find a way to stop the abuse of the power to enter dreams.",12,12145169,Close your eyes and the adventure begins.,196,6
3771,"golden voyage of sinbad, the",action adventure,1974,6,9110,0,105,0,en,"Sinbad and his crew intercept a homunculus carrying a golden tablet. Koura, the creator of the homunculus and practitioner of evil magic, wants the tablet back and pursues Sinbad. Meanwhile Sinbad meets the Vizier who has another part of the interlocking golden map, and they mount a quest across the seas to solve the riddle of the map.",11,11000000,Dynarama Means Supreme Adventure!,154,6
3772,hatchet for the honeymoon (rosso segno della follia),horror,1969,6,3722,0,88,0,it,A madman haunted by the ghost of his ex-wife carves a corpse-laden trail.,5,0,When you chop - Aim well! Don't slip! And just make sure - She doesn't drip!,66,6
3773,house party,comedy,1990,6,14722,0,100,2500000,en,"Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid doesn't know that three of the thugs at school have decided to give him a lesson in behavior.",9,26386000,"If they get caught it's all over. If they don't, it's just the beginning!",179,6
3774,house party 2,comedy,1991,5,6517,0,94,0,en,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,7,0,,73,5
3775,make mine music,animation children's musical,1946,6,4232,0,75,68,en,"In the tradition of Fantasia, Make Mine Music is a glorious collection of nine musically charged animated shorts featuring such fun-filled favorites as ""Peter And The Wolf"", narrated by the beloved voice behind Winnie The Pooh. In addition, you'll enjoy such classic cartoon hits as ""Casey At The Bat,"" ""The Whale Who Wanted To Sing At The Met"" and ""Johnnie Fedora And Alice Bluebonnet.""",12,0,Happy Comedy Musical,165,5
3776,melody time,animation children's musical,1948,6,5892,0,75,2000000,en,"In the grand tradition of Disney's great musical classics, Melody Time features seven timeless stories, each enhanced with high-spirited music and unforgettable characters. Disney favorite Donald Duck puts on a display of jazzy antics as the star of ""Blame It On The Samba."" Music becomes a real adventure for a busy bumble bee in ""Bumble Boogie."" Cheer on the mischievous young tugboat in ""Little Toot"" and root for the heroes of legend and myth in ""Johnny Appleseed"" and ""Pecos Bill."" You'll tap your toes and clap your hands in this witty feast for the eyes and ears.",14,0,,203,6
3777,nekromantik,comedy horror,1987,4,9251,0,71,0,de,"A street sweeper who cleans up after grisly accidents brings home a full corpse for him and his wife to enjoy sexually, but is dismayed to see that his wife prefers the corpse over him.",11,0,Death is just the Beginning,179,5
3778,on our merry way,comedy drama,1948,5,695,0,107,0,en,"Oliver Pease gets a dose of courage from his wife Martha and tricks the editor of the paper (where he writes lost pet notices) into assigning him the day's roving question. Martha suggests, ""Has a little child ever changed your life?"" Oliver gets answers from two slow-talking musicians, an actress whose roles usually feature a sarong, and an itinerant cardsharp. In each case the ""little child"" is hardly innocent: in the first, a local auto mechanic's ""baby"" turns out to be fully developed as a woman and a musician; in the second, a spoiled child star learns kindness; in the third, the family of a lost brat doesn't want him returned. And Oliver, what becomes of him?",2,0,"She's the queen of a Hollywood tong - and a queen, friends, can do nothing wrong! Her public she serves By displaying those curves..She's a miracle in a sarong!",8,5
3779,project moon base,sci-fi,1953,3,1207,0,63,0,en,In the future (1970) the US sends a mission to the moon to investigate the building of a moon base.,2,0,"They found romance 100,000 miles from the earth!",16,2
3780,rocketship x-m,sci-fi,1950,4,2252,0,77,94000,en,"Astronauts blast off to explore the moon on Rocketship X-M or ""Rocketship eXploration Moon"". A spacecraft malfunction and some fuel miscalculations cause them to end up landing on Mars. On Mars, evidence of a once powerful civilization is found. The scientists determined that an atomic war destroyed most of the Martians. Those that survived reverted to a caveman like existence.",3,0,The screen's first story of man's conquest of space!,39,5
3781,shaft in africa,action crime,1973,5,2849,0,112,2142000,en,"Detective John Shaft travels incognito to Ethiopia, then France, to bust a human trafficking ring.",5,1458000,Shaft is stickin' it...all the way.,33,6
3782,shaft's big score!,action crime,1972,6,3057,0,104,1978000,en,John Shaft is back as the lady-loved black detective cop on the search for the murderer of a client.,6,10000000,Last time he was nice. This time he's ice!,34,6
3783,croupier,crime drama,1998,7,21136,0,94,0,en,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.",10,7071143,Life's a Gamble,209,6
3784,"kid, the",comedy,2000,6,41822,0,104,22000000,en,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,17,40120144,,339,5
3785,scary movie,comedy horror,2000,6,252487,0,88,19000000,en,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",96,278019771,No mercy. No shame. No sequel.,5389,6
3786,but i'm a cheerleader,comedy,1999,6,30771,0,85,1200000,en,"Megan is an all-American girl. A cheerleader. She has a boyfriend. But Megan doesn't like kissing her boyfriend very much. And she's pretty touchy with her cheerleader friends. Her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school, where she must, with other lesbians and gays learn how to be straight.",13,2600000,A Comedy Of Sexual Disorientation.,417,6
3787,shower (xizhao),comedy,1999,7,4063,0,92,0,es,"Four women who used to be classmates, reunite years after for a Baby Shower party, in which several murders will unfold.",4,0,,44,5
3788,blowup,drama mystery,1966,7,60586,0,111,1800000,en,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he unknowingly captures a death on film.",12,0,Michelangelo Antonioni's first British film,903,7
3789,"pawnbroker, the",drama,1965,7,9357,0,116,500000,en,"A Jewish pawnbroker, a victim of Nazi persecution, loses all faith in his fellow man until he realizes too late the tragedy of his actions.",7,0,,94,7
3790,groove,drama,2000,6,4305,0,86,100000000,en,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",93,169327687,It's all about... ME!,5378,7
3791,footloose,drama,1984,6,77478,0,107,24000000,en,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.",26,63543328,There comes a time to cut loose,1388,6
3792,duel in the sun,western,1946,6,8600,0,146,6000000,en,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",10,20400000,Emotions . . . As Violent As The Wind-Swept Prairie !,114,6
3793,x-men,action sci-fi,2000,7,599304,0,104,178000000,en,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",83,543934787,Only the strong will survive,11130,6
3794,chuck & buck,comedy drama,2000,6,5587,0,96,0,en,"A 27-year-old amateur playwright with the maturity level of an adolescent reconnects with a childhood friend, and then proceeds to follow him back to Los Angeles and stalk him.",4,0,REMEMBER THOSE GAMES WE USED TO PLAY?,44,6
3795,"five senses, the",drama,1999,6,3093,0,106,0,en,Three sets of tenants in a live/work building have daily lives and/or current stories acutely involving one or more of the five senses.,2,0,,22,6
3796,"wisdom of crocodiles, the (a.k.a. immortality)",romance thriller,2000,6,5915,0,98,0,en,A vampire in London is searching for the ideal woman to 'redeem' him.,9,0,,73,5
3797,"in crowd, the",thriller,2000,4,4563,0,105,15000000,en,"A horror-thriller centered on a woman living with ""face-blindness"" after surviving a serial killer's attack. As she lives with her condition, one in which facial features change each time she loses sight of them, the killer closes in.",9,0,"She saw the killer's face, but it keeps changing...",390,6
3798,what lies beneath,thriller,2000,6,123878,0,130,100000000,en,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",19,291420351,He was the perfect husband until his one mistake followed them home.,1417,6
3799,pokémon the movie 2000,animation children's,2000,6,21985,0,84,30000000,ja,"Satoshi must put his skill to the test when he attempts to save the world from destruction. The Greedy Pokemon collector Gelardan throws the universe into chaos after disrupting the balance of nature by capturing one of the Pokemon birds that rule the elements of fire, lightning and ice. Will Satoshi have what it takes to save the world?",35,163649270,One Person Can Make All The Difference!,658,6
3800,criminal lovers (les amants criminels),drama romance,1999,6,4140,0,96,0,fr,"After a perverted impulse drives them to kill, Alice and her boyfriend, Luc, drag the body into the woods, only to find themselves hopelessly lost – much like the fairy-tale plight of Hansel and Gretel. Starving and with no hope of being found, they chance upon a dilapidated cottage where a hulking man takes them prisoner and proceeds to feed Luc's sexual appetite.",4,0,Their idea of foreplay was murder,76,6
3801,anatomy of a murder,drama mystery,1959,8,64937,0,161,2000000,en,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.",13,8000000,"No search of human emotions has ever probed so deeply, so truthfully as… Anatomy of a Murder.",696,7
3802,freejack,action sci-fi,1992,5,15971,0,110,30000000,en,"Time-traveling bounty hunters find a doomed race-car driver in the past and bring him to 2009 New York, where his mind will be replaced with that of a terminally ill billionaire.",9,17129026,Don't let the future pass you by.,241,5
3803,greaser's palace,drama,1972,5,1057,0,91,0,en,"A parable based on the life of Christ. This ain't your father's Bible story, full of references about the destruction of the world through massive constipation and a New Mexican setting.",2,0,He's got the boogie on his fingers & the hubba-hubba in his soul!,17,5
3804,h.o.t.s.,comedy,1979,4,1866,0,98,0,en,Four girls spurned by the popular Sorority on campus decide to start their own and steal all the men on campus away from the house that rejected them.,6,0,Some like it H.O.T.S.!,24,5
3805,knightriders,action adventure drama,1981,6,4827,0,146,3000000,en,George Romero's unusual story of a modern-day Renaissance troupe whose participants follow a medieval code of honor.,9,0,The Games...The Romance...The Spirit...Camelot is a state of mind.,66,6
3806,mackenna's gold,western,1969,6,8634,0,128,7000000,en,"A bandit kidnaps a Marshal who has seen a map showing a gold vein on Indian lands, but other groups are looking for it too, while the Apache try to keep the secret location undisturbed.",20,0,A Giant of a movie,127,6
3807,sinbad and the eye of the tiger,action adventure,1977,6,7660,0,113,3500000,en,"Princess Farah refuses to marry Sinbad until Prince Kassim, her brother, is able to give his consent. However, the Prince's wicked stepmother, Queen Zenobia, has changed Kassim into a baboon in order to have her own son crowned as caliph. Sinbad, his crew, the Princess and the transformed Prince travel to a distant land, fighting every obstacle Zenobia places in their path, to seek the advice of a legendary wise man who can possibly tell how to end the spell.",12,16000000,New!! Sinbad's Boldest And Most Daring Adventure!,130,6
3808,two women (la ciociara),drama war,1961,7,10723,0,101,0,en,"Set in a Yorkshire milltown in 1957, Ellen Hardy is unhappily married but is close to her ten-year-old son, Victor. The family has recently moved house and Victor has started at a new school where Ellen has become friendly with his teacher, Kathy Thompson, who is keen to encourage him at art. As the friendship between the two women grows, Ellen's millworker husband, Hardy, feels increasingly alienated at home.",3,0,She discovered love in the most unlikely place...,7,4
3809,what about bob?,comedy,1991,7,67841,0,99,35000000,en,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",11,63710000,Bob's a special kind of friend. The kind that drives you crazy!,638,6
3810,white sands,drama thriller,1992,6,7894,0,101,0,en,"A small southwestern town sheriff finds a body in the desert with a suitcase and $500,000. He impersonates the man and stumbles into an FBI investigation.",9,9,The most dangerous way to solve a murder... become the victim.,100,5
3811,breaker morant,drama war,1980,7,13279,0,107,107,en,"During the Boer War, three Australian lieutenants are on trial for shooting Boer prisoners. Though they acted under orders, they are being used as scapegoats by the General Staff, who hopes to distance themselves from the irregular practices of the war. The trial does not progress as smoothly as expected by the General Staff, as the defence puts up a strong fight in the courtroom.",11,0,A powerful true story of bitter revenge...,100,7
3812,everything you always wanted to know about sex,comedy,1972,-1,-1,-1,-1,2000000,en,"A collection of seven vignettes, which each address a question concerning human sexuality. From aphrodisiacs to sexual perversion to the mystery of the male orgasm, characters like a court jester, a doctor, a queen and a journalist adventure through lab experiments and game shows, all seeking answers to common questions that many would never ask.",15,18016290,You haven't seen anything until you've seen everything,705,6
3813,interiors,drama,1978,7,19490,0,92,10000000,en,"When Eve, an interior designer, is deserted by her husband of many years, Arthur, the emotionally glacial relationships of the three grown-up daughters are laid bare. Twisted by jealousy, insecurity and resentment, Renata, a successful writer; Flyn, a woman crippled by indecision; and Joey, a budding actress; struggle to communicate for the sake of their shattered mother. But when their father unexpectedly falls for another woman, his decision to remarry sets in motion a terrible twist of fate…",9,10400000,,259,6
3814,love and death,comedy,1975,7,38034,0,85,3000000,en,"Boris is a simple Russian villager who pines from afar for his beautiful cousin Sonja. Forced against his will into joining the Russian army during the Napoleonic Wars, the cowardly Boris accidentally becomes a military hero. But when his beloved Sonja comes to him with a dangerous patriotic scheme, Boris debates his desires and beliefs.",11,20173742,,671,7
