movie_id,title,year,tconst
3386,jfk,1991.0,tt0102138
3387,who's harry crumb?,1989.0,tt0098645
3388,harry and the hendersons,1987.0,tt0093148
3389,let's get harry,1986.0,tt0091400
3390,shanghai surprise,1986.0,tt0091934
3392,she-devil,1989.0,tt0098309
3393,date with an angel,1987.0,tt0092834
3394,blind date,1987.0,tt0092666
3395,nadine,1987.0,tt0093596
3400,we're back! a dinosaur's story,1993.0,tt0108526
3402,turtle diary,1985.0,tt0090219
3403,raise the titanic,1980.0,tt0081400
3404,titanic,1953.0,tt0046435
3406,captain horatio hornblower,1951.0,tt0043379
3408,erin brockovich,2000.0,tt0195685
3409,final destination,2000.0,tt0195714
3410,soft fruit,1999.0,tt0180181
3411,babymother,1998.0,tt0168475
3413,impact,1949.0,tt0041503
3414,love is a many-splendored thing,1955.0,tt0048316
3418,thelma & louise,1991.0,tt0103074
3419,something for everyone,1970.0,tt0066392
3422,she's gotta have it,1986.0,tt0091939
3423,school daze,1988.0,tt0096054
3424,do the right thing,1989.0,tt0097216
3425,mo' better blues,1990.0,tt0100168
3426,jungle fever,1991.0,tt0102175
3427,coogan's bluff,1968.0,tt0062824
3430,death wish,1974.0,tt0071402
3431,death wish ii,1982.0,tt0082250
3432,death wish 3,1985.0,tt0089003
3433,death wish 4: the crackdown,1987.0,tt0092857
3435,double indemnity,1944.0,tt0036775
3436,dying young,1991.0,tt0101787
3437,cool as ice,1991.0,tt0101615
3438,teenage mutant ninja turtles,1990.0,tt0100758
3439,teenage mutant ninja turtles ii: the secret of the ooze,1991.0,tt0103060
3440,teenage mutant ninja turtles iii,1993.0,tt0108308
3441,red dawn,1984.0,tt0087985
3442,band of the hand,1986.0,tt0090693
3443,born american,1986.0,tt0091313
3444,bloodsport,1988.0,tt0092675
3445,eyes of laura mars,1978.0,tt0077530
3446,funny bones,1995.0,tt0113133
3448,"good morning, vietnam",1987.0,tt0093105
3450,grumpy old men,1993.0,tt0107050
3451,guess who's coming to dinner,1967.0,tt0061735
3452,romeo must die,2000.0,tt0165929
3453,here on earth,2000.0,tt0195778
3454,whatever it takes,2000.0,tt0202402
3455,buddy boy,1999.0,tt0146516
3459,gothic,1986.0,tt0091142
3460,hillbillys in a haunted house,1967.0,tt0061765
3461,lord of the flies,1963.0,tt0057261
3462,modern times,1936.0,tt0027977
3465,that's life!,1986.0,tt0092079
3466,heart and souls,1993.0,tt0107091
3467,hud,1963.0,tt0057163
3469,inherit the wind,1960.0,tt0053946
3471,close encounters of the third kind,1977.0,tt0075860
3473,jonah who will be 25 in the year 2000,1976.0,tt0074718
3474,retroactive,1997.0,tt0117468
3476,jacob's ladder,1990.0,tt0099871
3476,jacob's ladder,1990.0,tt0884859
3477,empire records,1995.0,tt0112950
3479,ladyhawke,1985.0,tt0089457
3480,lucas,1986.0,tt0091445
3481,high fidelity,2000.0,tt0146882
3482,price of glory,2000.0,tt0188160
3486,devil girl from mars,1954.0,tt0046907
3489,hook,1991.0,tt0102057
3490,horror express,1972.0,tt0068713
3491,my chauffeur,1986.0,tt0091579
3494,true grit,1969.0,tt0065126
3495,roadside prophets,1992.0,tt0105267
3496,madame sousatzka,1988.0,tt0095564
3497,max dugan returns,1983.0,tt0085919
3498,midnight express,1978.0,tt0077928
3499,misery,1990.0,tt0100157
3500,mr. saturday night,1992.0,tt0104928
3501,murphy's romance,1985.0,tt0089643
3502,my life,1993.0,tt0107630
3504,network,1976.0,tt0074958
3505,no way out,1987.0,tt0093640
3506,north dallas forty,1979.0,tt0079640
3509,black and white,1999.0,tt0149898
3510,frequency,2000.0,tt0186151
3511,ready to rumble,2000.0,tt0217756
3512,return to me,2000.0,tt0122459
3513,rules of engagement,2000.0,tt0160797
3514,joe gould's secret,2000.0,tt0172632
3519,force 10 from navarone,1978.0,tt0077572
3520,how to stuff a wild bikini,1965.0,tt0059287
3521,mystery train,1989.0,tt0097940
3523,taffin,1988.0,tt0096211
3524,arthur,1981.0,tt0082031
3525,bachelor party,1984.0,tt0086927
3526,parenthood,1989.0,tt0098067
3527,predator,1987.0,tt0093773
3530,smoking/no smoking,1993.0,tt0108167
3531,all the vermeers in new york,1990.0,tt0099014
3534,28 days,2000.0,tt0191754
3535,american psycho,2000.0,tt0144084
3536,keeping the faith,2000.0,tt0171433
3537,where the money is,2000.0,tt0149367
3538,east is east,1999.0,tt0166175
3541,third world cop,1999.0,tt0179063
3542,coming apart,1969.0,tt0064180
3543,diner,1982.0,tt0083833
3544,shakes the clown,1991.0,tt0102898
3545,cabaret,1972.0,tt0068327
3546,what ever happened to baby jane?,1962.0,tt0056687
3547,prick up your ears,1987.0,tt0093776
3548,auntie mame,1958.0,tt0051383
3549,guys and dolls,1955.0,tt0048140
3551,marathon man,1976.0,tt0074860
3552,caddyshack,1980.0,tt0080487
3553,gossip,2000.0,tt0176783
3553,gossip,2000.0,tt0238251
3555,u-571,2000.0,tt0141926
3557,jennifer 8,1992.0,tt0104549
3559,limelight,1952.0,tt0044837
3562,committed,2000.0,tt0144142
3565,where the heart is,2000.0,tt0198021
3572,carnosaur,1993.0,tt0106521
3573,carnosaur 2,1995.0,tt0112634
3574,carnosaur 3: primal species,1996.0,tt0115834
3575,defying gravity,1997.0,tt0156460
3578,gladiator,2000.0,tt0172495
3579,i dreamed of africa,2000.0,tt0167203
3580,up at the villa,2000.0,tt0153464
3581,human traffic,1999.0,tt0188674
3582,"jails, hospitals & hip-hop",2000.0,tt0210130
3584,breathless,1983.0,tt0085276
3587,inferno,1980.0,tt0080923
3591,mr. mom,1983.0,tt0085970
3593,battlefield earth,2000.0,tt0185183
3594,center stage,2000.0,tt0210616
3596,screwed,2000.0,tt0156323
3597,whipped,2000.0,tt0174336
3598,hamlet,2000.0,tt0171359
3598,hamlet,2000.0,tt0243951
3598,hamlet,2000.0,tt0357719
3599,anchors aweigh,1945.0,tt0037514
3600,blue hawaii,1961.0,tt0054692
3604,gypsy,1962.0,tt0056048
3605,king creole,1958.0,tt0051818
3606,on the town,1949.0,tt0041716
3607,one little indian,1973.0,tt0070481
3608,pee-wee's big adventure,1985.0,tt0089791
3609,regret to inform,1998.0,tt0181786
3610,roustabout,1964.0,tt0058534
3613,things change,1988.0,tt0096259
3614,honeymoon in vegas,1992.0,tt0104438
3615,dinosaur,2000.0,tt0130623
3616,loser,2000.0,tt0217630
3617,road trip,2000.0,tt0215129
3618,small time crooks,2000.0,tt0196216
3621,possession,1981.0,tt0082933
3624,shanghai noon,2000.0,tt0184894
3625,better living through circuitry,1999.0,tt0207998
3627,carnival of souls,1962.0,tt0055830
3628,flying tigers,1942.0,tt0034742
3632,monsieur verdoux,1947.0,tt0039631
3633,on her majesty's secret service,1969.0,tt0064757
3634,seven days in may,1964.0,tt0058576
3638,moonraker,1979.0,tt0079574
3642,in old california,1942.0,tt0034889
3644,dark command,1940.0,tt0032383
3646,big momma's house,2000.0,tt0208003
3649,american gigolo,1980.0,tt0080365
3656,lured,1947.0,tt0039589
3657,pandora and the flying dutchman,1951.0,tt0043899
3658,quatermass and the pit,1967.0,tt0062168
3668,romeo and juliet,1968.0,tt0063518
3669,stay tuned,1992.0,tt0105466
3671,blazing saddles,1974.0,tt0071230
3672,benji,1974.0,tt0071206
3673,benji the hunted,1987.0,tt0092638
3674,for the love of benji,1977.0,tt0076044
3675,white christmas,1954.0,tt0047673
3676,eraserhead,1977.0,tt0074486
3677,baraka,1992.0,tt0103767
3681,for a few dollars more,1965.0,tt0059578
3682,magnum force,1973.0,tt0070355
3683,blood simple,1984.0,tt0086979
3685,prizzi's honor,1985.0,tt0089841
3686,flatliners,1990.0,tt0099582
3688,porky's,1981.0,tt0084522
3689,porky's ii: the next day,1983.0,tt0086129
3690,porky's revenge,1985.0,tt0089826
3691,private school,1983.0,tt0086143
3692,class of nuke 'em high,1986.0,tt0090849
3696,night of the creeps,1986.0,tt0091630
3697,predator 2,1990.0,tt0100403
3699,starman,1984.0,tt0088172
3701,alien nation,1988.0,tt0094631
3702,mad max,1979.0,tt0079501
3704,mad max beyond thunderdome,1985.0,tt0089530
3705,bird on a wire,1990.0,tt0099141
3706,angel heart,1987.0,tt0092563
3708,firestarter,1984.0,tt0087262
3709,sleepwalkers,1992.0,tt0105428
3710,action jackson,1988.0,tt0094612
3711,sarafina!,1992.0,tt0105316
3712,soapdish,1991.0,tt0102951
3714,clara's heart,1988.0,tt0094882
3715,burglar,1987.0,tt0092710
3716,fatal beauty,1987.0,tt0093011
3717,gone in 60 seconds,2000.0,tt0187078
3718,american pimp,1999.0,tt0179074
3719,love's labour's lost,2000.0,tt0182295
3720,sunshine,1999.0,tt0145503
3723,hamlet,1990.0,tt0099726
3723,hamlet,1990.0,tt0252495
3724,coming home,1978.0,tt0077362
3725,american pop,1981.0,tt0082009
3726,assault on precinct 13,1976.0,tt0074156
3727,near dark,1987.0,tt0093605
3729,shaft,1971.0,tt0067741
3731,cutter's way,1981.0,tt0082220
3734,prince of the city,1981.0,tt0082945
3735,serpico,1973.0,tt0070666
3737,lonely are the brave,1962.0,tt0056195
3739,trouble in paradise,1932.0,tt0023622
3740,big trouble in little china,1986.0,tt0090728
3741,badlands,1973.0,tt0069762
3743,boys and girls,2000.0,tt0204175
3744,shaft,2000.0,tt0162650
3745,titan a.e.,2000.0,tt0120913
3747,jesus' son,1999.0,tt0186253
3750,boricua's bond,2000.0,tt0217287
3751,chicken run,2000.0,tt0120630
3757,asylum,1972.0,tt0068230
3757,asylum,1972.0,tt0775421
3758,communion,1989.0,tt0097100
3759,fun and fancy free,1947.0,tt0039404
3763,f/x,1986.0,tt0089118
3766,missing in action,1984.0,tt0087727
3767,missing in action 2: the beginning,1985.0,tt0089604
3768,braddock: missing in action iii,1988.0,tt0094792
3769,thunderbolt and lightfoot,1974.0,tt0072288
3770,dreamscape,1984.0,tt0087175
3773,house party,1990.0,tt0099800
3774,house party 2,1991.0,tt0102065
3775,make mine music,1946.0,tt0038718
3776,melody time,1948.0,tt0040580
3778,on our merry way,1948.0,tt0040664
3779,project moon base,1953.0,tt0046213
3780,rocketship x-m,1950.0,tt0042897
3781,shaft in africa,1973.0,tt0070679
3782,shaft's big score!,1972.0,tt0069257
3783,croupier,1998.0,tt0159382
3785,scary movie,2000.0,tt0175142
3786,but i'm a cheerleader,1999.0,tt0179116
3790,groove,2000.0,tt0212974
3791,footloose,1984.0,tt0087277
3792,duel in the sun,1946.0,tt0038499
3793,x-men,2000.0,tt0120903
3794,chuck & buck,2000.0,tt0200530
3798,what lies beneath,2000.0,tt0161081
3801,anatomy of a murder,1959.0,tt0052561
3802,freejack,1992.0,tt0104299
3803,greaser's palace,1972.0,tt0068659
3804,h.o.t.s.,1979.0,tt0079257
3805,knightriders,1981.0,tt0082622
3806,mackenna's gold,1969.0,tt0064615
3807,sinbad and the eye of the tiger,1977.0,tt0076716
3809,what about bob?,1991.0,tt0103241
3810,white sands,1992.0,tt0105813
3811,breaker morant,1980.0,tt0080310
3813,interiors,1978.0,tt0077742
3814,love and death,1975.0,tt0073312
3818,pot o' gold,1941.0,tt0034055
3820,thomas and the magic railroad,2000.0,tt0205461
3821,nutty professor ii: the klumps,2000.0,tt0144528
3823,wonderland,1999.0,tt0171865
3824,autumn in new york,2000.0,tt0174480
3825,coyote ugly,2000.0,tt0200550
3826,hollow man,2000.0,tt0164052
3827,space cowboys,2000.0,tt0186566
3828,better living,1998.0,tt0131972
3829,mad about mambo,2000.0,tt0156757
3830,psycho beach party,2000.0,tt0206226
3831,saving grace,2000.0,tt0195234
3834,bronco billy,1980.0,tt0080472
3836,kelly's heroes,1970.0,tt0065938
3837,phantasm ii,1988.0,tt0095863
3838,phantasm iii: lord of the dead,1994.0,tt0110823
3839,phantasm iv: oblivion,1998.0,tt0138703
3840,pumpkinhead,1988.0,tt0095925
3841,air america,1990.0,tt0099005
3843,sleepaway camp,1983.0,tt0086320
3844,steel magnolias,1989.0,tt0098384
3846,easy money,1983.0,tt0085470
3848,silent fall,1994.0,tt0111187
3857,bless the child,2000.0,tt0163983
3858,cecil b. demented,2000.0,tt0173716
3862,about adam,2000.0,tt0199314
3866,sunset strip,2000.0,tt0178050
3870,our town,1940.0,tt0032881
3871,shane,1953.0,tt0046303
3872,"suddenly, last summer",1959.0,tt0053318
3873,cat ballou,1965.0,tt0059017
3877,supergirl,1984.0,tt0088206
3881,bittersweet motel,2000.0,tt0168515
3882,bring it on,2000.0,tt0204946
3885,love & sex,2000.0,tt0234137
3887,went to coney island on a mission from god... be back by five,1998.0,tt0157182
3888,skipped parts,2000.0,tt0209322
3889,highlander: endgame,2000.0,tt0144964
3891,turn it up,2000.0,tt0216772
3893,nurse betty,2000.0,tt0171580
3894,solas,1999.0,tt0190798
3897,almost famous,2000.0,tt0181875
3898,bait,2000.0,tt0211938
3899,circus,2000.0,tt0191037
3901,duets,2000.0,tt0134630
3903,urbania,2000.0,tt0182508
3906,under suspicion,2000.0,tt0164212
3908,urban legends: final cut,2000.0,tt0192731
3909,woman on top,2000.0,tt0206420
3910,dancer in the dark,2000.0,tt0168629
3911,best in show,2000.0,tt0218839
3912,beautiful,2000.0,tt0210567
3913,barenaked in america,1999.0,tt0211219
3915,girlfight,2000.0,tt0210075
3916,remember the titans,2000.0,tt0210945
3917,hellraiser,1987.0,tt0093177
3918,hellbound: hellraiser ii,1988.0,tt0095294
3919,hellraiser iii: hell on earth,1992.0,tt0104409
3921,beach party,1963.0,tt0056860
3922,bikini beach,1964.0,tt0057887
3923,return of the fly,1959.0,tt0053219
3924,pajama party,1964.0,tt0058440
3925,stranger than paradise,1984.0,tt0088184
3926,voyage to the bottom of the sea,1961.0,tt0055608
3927,fantastic voyage,1966.0,tt0060397
3928,abbott and costello meet frankenstein,1948.0,tt0040068
3934,kronos,1957.0,tt0050610
3937,runaway,1984.0,tt0088024
3941,sorority house massacre,1986.0,tt0091990
3942,sorority house massacre ii,1990.0,tt0100663
3943,bamboozled,2000.0,tt0215545
3944,bootmen,2000.0,tt0210584
3945,digimon: the movie,2000.0,tt0259974
3946,get carter,2000.0,tt0208988
3947,get carter,1971.0,tt0067128
3948,meet the parents,2000.0,tt0212338
3949,requiem for a dream,2000.0,tt0180093
3950,tigerland,2000.0,tt0170691
3951,two family house,2000.0,tt0202641
32,,1995.0,tt0114746
96,,1995.0,tt0113403
165,,1995.0,tt0112864
366,,1994.0,tt0111686
405,,1994.0,tt0110027
576,,1993.0,tt0106878
625,,1990.0,tt0090665
654,,1996.0,tt0118026
729,,1995.0,tt0113429
825,,1996.0,tt0116164
894,,1933.0,tt0024252
1134,,1993.0,tt0107274
1149,,1994.0,tt0110173
1174,,1994.0,tt0109942
1198,,1981.0,tt0082971
1241,,1992.0,tt0103873
1294,,1970.0,tt0066026
1320,,1992.0,tt0103644
1340,,1935.0,tt0026138
1467,,1996.0,tt0117544
1809,,1997.0,tt0119250
1988,,1987.0,tt0093176
2117,,1984.0,tt0087803
2214,,1932.0,tt0023285
2224,,1927.0,tt0017825
2248,,1989.0,tt0098258
2262,,1986.0,tt0090583
2645,,1958.0,tt0051554
2670,,1958.0,tt0052151
2684,,1999.0,tt0143924
2811,,1998.0,tt0119692
2818,,1995.0,tt0113438
3009,,1996.0,tt0117365
3434,,1994.0,tt0109578
3707,,1986.0,tt0091635
3854,,1999.0,tt0130444
128,,,tt0110217
157,,,tt0109370
183,,,tt0110604
230,,,tt0109642
248,,,tt0110066
250,,,tt0110006
267,,,tt0110443
285,,,tt0106402
291,,,tt0114151
346,,,tt0106339
373,,,tt0105226
418,,,tt0106379
565,,,tt0104029
604,,,tt0115978
604,,,tt0137446
667,,,tt0112536
675,,,tt0110061
678,,,tt0108181
685,,,tt0113443
698,,,tt0109593
750,,,tt0057012
756,,,tt0109381
815,,,tt0114170
826,,,tt0112865
1108,,,tt0114176
1136,,,tt0071853
1315,,,tt0114093
1316,,,tt1606594
1444,,,tt0109949
1557,,,tt0117724
1710,,,tt0116976
1743,,,tt0129758
1819,,,tt0120219
1989,,,tt0098136
2008,,,tt0117898
2010,,,tt0017136
2029,,,tt0137386
2103,,,tt0111359
2213,,,tt0024747
2274,,,tt0113658
2277,,,tt0120162
2319,,,tt0119986
2519,,,tt0051744
2554,,,tt0056931
2588,,,tt0127489
2851,,,tt0079285
2921,,,tt0068699
2922,,,tt0061747
2980,,,tt0148462
2998,,,tt0144178
3071,,,tt0094027
3177,,,tt0195945
3189,,,tt0156812
3279,,,tt0143344
3279,,,tt0195860
3303,,,tt0221023
3318,,,tt0158583
3457,,,tt0127349
3470,,,tt0071411
3540,,,tt0160644
3561,,,tt0084723
3567,,,tt0180837
3721,,,tt0162711
3728,,,tt0102592
3777,,,tt0093608
841,eyes without a face,,tt0053459
224,,,tt0112883
243,,,tt0113199
301,,,tt0114129
322,,,tt0114594
395,,,tt0112849
402,,,tt0114047
422,,,tt0109297
482,,,tt0110265
506,,,tt0107756
566,,,tt0110623
618,,,tt0118001
657,,,tt0111787
853,,,tt0104109
868,,,tt0101692
871,,,tt0116934
970,,,tt0046414
985,,,tt0117669
1026,,,tt0041890
1071,,,tt0109823
1110,,,tt0115684
1112,,,tt0117284
1121,,,tt0116422
1122,,,tt0114147
1142,,,tt0116403
1215,,,tt0106308
1269,,,tt0036613
1285,,,tt0097493
1289,,,tt0085809
1335,,,tt0082083
1404,,,tt0119783
1430,,,tt0120414
1454,,,tt0120238
1547,,,tt0120118
1577,,,tt0117076
1679,,,tt0118836
1780,,,tt0118662
1782,,,tt0119548
1815,,,tt0119049
1850,,,tt0130019
1852,,,tt0118727
1865,,,tt0141986
1899,,,tt0125980
1924,,,tt0052077
1984,,,tt0085636
1990,,,tt0105179
1993,,,tt0103956
2014,,,tt0076054
2079,,,tt0053994
2148,,,tt0091223
2215,,,tt0023395
2233,,,tt0118980
2484,,,tt0120095
2496,,,tt0124298
2510,,,tt0123221
2515,,,tt0106557
2678,,,tt0126261
2679,,,tt0124555
2697,,,tt0119743
2698,,,tt0120554
2754,,,tt0092850
2756,,,tt0094293
2768,,,tt0120210
2927,,,tt0037558
2936,,,tt0034240
2960,,,tt0187712
3057,,,tt0118150
3084,,,tt0144969
3229,,,tt0044364
3327,,,tt0218043
3340,,,tt0047898
3366,,,tt0065207
3374,,,tt0104057
3429,,,tt0099317
3515,,,tt0183503
3595,,,tt0165831
3611,,,tt0036326
3631,,,tt0116661
3647,,,tt0173910
3667,,,tt0095977
3687,,,tt3351342
3819,,,tt0092048
3883,,,tt0162903
298,pushing hands,,tt0105652
598,window to paris,,tt0110719
1190,tie me up! tie me down!,,tt0101026
1209,once upon a time in the west,,tt0064116
1659,hurricane streets,,tt0119338
2848,othello,,tt0045251
2862,caligula,,tt0080491
3799,pokémon the movie 2000,,tt0210234
11,,1995.0,tt0112346
50,,1995.0,tt0114814
54,,1995.0,tt0112499
60,,1995.0,tt0113419
78,,1995.0,tt0112744
79,,1996.0,tt0116731
90,,1995.0,tt0113490
105,,1995.0,tt0112579
117,,1995.0,tt0115033
138,,1995.0,tt0113952
141,,1996.0,tt0115685
144,,1995.0,tt0112585
146,,1995.0,tt0112342
147,,1995.0,tt0112461
148,,1995.0,tt0112427
152,,1995.0,tt0112288
166,,1995.0,tt0112887
185,,1995.0,tt0113957
188,,1995.0,tt0114194
191,,1995.0,tt0114345
192,,1995.0,tt0114435
197,,1995.0,tt0114534
200,,1995.0,tt0114666
207,,1995.0,tt0114887
211,,1994.0,tt0109340
217,,1995.0,tt0112438
219,,1995.0,tt0112757
239,,1995.0,tt0113198
245,,1994.0,tt0109906
251,,1995.0,tt0113360
258,,1995.0,tt0113538
262,,1995.0,tt0113670
272,,1994.0,tt0110428
294,,1995.0,tt0114113
295,,1995.0,tt0114210
303,,1995.0,tt0114214
313,,1994.0,tt0111333
314,,1994.0,tt0111112
315,,1994.0,tt0111255
317,,1994.0,tt0111070
318,,1994.0,tt0111161
324,,1994.0,tt0111309
336,,1995.0,tt0114888
340,,1994.0,tt0111667
343,,1995.0,tt0112435
345,,1994.0,tt0109045
350,,1994.0,tt0109446
353,,1994.0,tt0109506
355,,1994.0,tt0109813
362,,1994.0,tt0110213
364,,1994.0,tt0110357
367,,1994.0,tt0110475
371,,1994.0,tt0110771
376,,1994.0,tt0110997
385,,1994.0,tt0110455
387,,1994.0,tt0110399
389,,1994.0,tt0109454
392,,1993.0,tt0108069
397,,1995.0,tt0113043
412,,1993.0,tt0106226
414,,1994.0,tt0109067
419,,1993.0,tt0106400
428,,1993.0,tt0106489
438,,1994.0,tt0109493
443,,1994.0,tt0109729
447,,1994.0,tt0109783
454,,1993.0,tt0106918
457,,1993.0,tt0106977
459,,1994.0,tt0109890
462,,1994.0,tt0109920
469,,1993.0,tt0107151
471,,1994.0,tt0110074
476,,1994.0,tt0110137
491,,1993.0,tt0107501
502,,1994.0,tt0110657
503,,1994.0,tt0110649
507,,1993.0,tt0107808
509,,1993.0,tt0107822
511,,1993.0,tt0107889
514,,1994.0,tt0110955
515,,1993.0,tt0107943
518,,1994.0,tt0111001
525,,1993.0,tt0108026
528,,1994.0,tt0111094
531,,1993.0,tt0108071
533,,1994.0,tt0111143
536,,1994.0,tt0111194
551,,1993.0,tt0107688
552,,1993.0,tt0108333
556,,1993.0,tt0108515
558,,1994.0,tt0110763
560,,1994.0,tt0109226
575,,1994.0,tt0110366
578,,1993.0,tt0107146
579,,1993.0,tt0108059
581,,1995.0,tt0112651
585,,1995.0,tt0112572
593,,1991.0,tt0102926
599,,1969.0,tt0065214
602,,1994.0,tt0109934
612,,1996.0,tt0117283
616,,1970.0,tt0065421
623,,1995.0,tt0113839
626,,1996.0,tt0117891
627,,1995.0,tt0113613
635,,1996.0,tt0116275
679,,1995.0,tt0114307
694,,1996.0,tt0117774
704,,1996.0,tt0117420
708,,1996.0,tt0117979
722,,1995.0,tt0113270
724,,1996.0,tt0115963
725,,1996.0,tt0116448
733,,1996.0,tt0117500
745,,1995.0,tt0112691
747,,1996.0,tt0117768
748,,1996.0,tt0115571
749,,1943.0,tt0031612
753,,1995.0,tt0113849
761,,1996.0,tt0117331
767,,1995.0,tt0113211
782,,1996.0,tt0116277
783,,1996.0,tt0116583
784,,1996.0,tt0115798
788,,1996.0,tt0117218
796,,1974.0,tt0072362
799,,1996.0,tt0116365
805,,1996.0,tt0117913
811,,1994.0,tt0109255
814,,1995.0,tt0112568
818,,1996.0,tt0118073
823,,1967.0,tt0061495
828,,1996.0,tt0115472
830,,1996.0,tt0116313
839,,1996.0,tt0115986
847,,1996.0,tt0115680
848,,1996.0,tt0117718
858,,1972.0,tt0068646
859,,1996.0,tt0116536
864,,1995.0,tt0114936
879,,1997.0,tt0120004
880,,1996.0,tt0116654
882,,1996.0,tt0117965
898,,1940.0,tt0032904
900,,1951.0,tt0043278
907,,1934.0,tt0025164
909,,1960.0,tt0053604
913,,1941.0,tt0033870
917,,1939.0,tt0031580
919,,1939.0,tt0032138
927,,1939.0,tt0032143
932,,1957.0,tt0050105
935,,1953.0,tt0045537
939,,1958.0,tt0052126
940,,1938.0,tt0029843
941,,1940.0,tt0032762
943,,1947.0,tt0039420
950,,1934.0,tt0025878
957,,1926.0,tt0017350
963,,1949.0,tt0041509
965,,1935.0,tt0026029
966,,1945.0,tt0038235
967,,1943.0,tt0036241
969,,1951.0,tt0043265
972,,1954.0,tt0047162
976,,1932.0,tt0022879
992,,1996.0,tt0117473
1004,,1996.0,tt0116421
1006,,1996.0,tt0115862
1007,,1975.0,tt0072653
1013,,1961.0,tt0055277
1016,,1959.0,tt0053271
1025,,1963.0,tt0057546
1033,,1981.0,tt0082406
1035,,1965.0,tt0059742
1037,,1992.0,tt0104692
1040,,1996.0,tt0117582
1047,,1996.0,tt0116908
1049,,1996.0,tt0116409
1052,,1996.0,tt0117400
1062,,1996.0,tt0117781
1065,,1950.0,tt0043140
1067,,1937.0,tt0028757
1076,,1961.0,tt0055018
1079,,1988.0,tt0095159
1082,,1972.0,tt0068334
1083,,1965.0,tt0059243
1085,,1958.0,tt0052027
1093,,1991.0,tt0101761
1094,,1992.0,tt0104036
1099,,1938.0,tt0029992
1104,,1951.0,tt0044081
1106,,1996.0,tt0116859
1113,,1996.0,tt0115580
1114,,1996.0,tt0116378
1120,,1996.0,tt0117318
1123,,1996.0,tt0117320
1127,,1989.0,tt0096754
1128,,1980.0,tt0080749
1148,,1993.0,tt0108598
1157,,1946.0,tt0039004
1162,,1972.0,tt0069198
1165,,1996.0,tt0115715
1179,,1990.0,tt0099703
1181,,1995.0,tt0114432
1183,,1996.0,tt0116209
1189,,1988.0,tt0096257
1197,,1987.0,tt0093779
1205,,1986.0,tt0092106
1206,,1971.0,tt0066921
1212,,1949.0,tt0041959
1220,,1980.0,tt0080455
1221,,1974.0,tt0071562
1226,,1952.0,tt0045061
1231,,1983.0,tt0086197
1234,,1973.0,tt0070735
1240,,1984.0,tt0088247
1247,,1967.0,tt0061722
1250,,1957.0,tt0050212
1253,,1951.0,tt0043456
1254,,1948.0,tt0040897
1258,,1980.0,tt0081505
1262,,1963.0,tt0057115
1263,,1978.0,tt0077416
1267,,1962.0,tt0056218
1281,,1940.0,tt0032553
1284,,1946.0,tt0038355
1295,,1988.0,tt0096332
1299,,1984.0,tt0087553
1303,,1975.0,tt0073341
1321,,1981.0,tt0082010
1327,,1979.0,tt0078767
1332,,1987.0,tt0092632
1333,,1963.0,tt0056869
1334,,1958.0,tt0051418
1337,,1945.0,tt0037549
1347,,1984.0,tt0087800
1350,,1976.0,tt0075005
1353,,1996.0,tt0117057
1363,,1996.0,tt0117372
1366,,1996.0,tt0115988
1384,,1996.0,tt0117773
1406,,1995.0,tt0112769
1408,,1992.0,tt0104691
1410,,1996.0,tt0116240
1413,,1996.0,tt0118163
1417,,1996.0,tt0117364
1434,,1994.0,tt0123281
1437,,1993.0,tt0106535
1443,,1996.0,tt0117907
1453,,1997.0,tt0118691
1456,,1997.0,tt0119887
1479,,1997.0,tt0120053
1482,,1996.0,tt0118064
1484,,1996.0,tt0116041
1486,,1996.0,tt0117422
1488,,1997.0,tt0118972
1494,,1997.0,tt0120142
1510,,1997.0,tt0118783
1524,,1992.0,tt0105660
1527,,1997.0,tt0119116
1534,,1965.0,tt0058985
1538,,1997.0,tt0120087
1543,,1997.0,tt0118964
1544,,1997.0,tt0119567
1548,,1996.0,tt0118117
1567,,1997.0,tt0119502
1578,,1995.0,tt0113425
1583,,1997.0,tt0120133
1610,,1990.0,tt0099810
1615,,1997.0,tt0119051
1616,,1997.0,tt0119874
1624,,1997.0,tt0120323
1625,,1997.0,tt0119174
1628,,1997.0,tt0119557
1629,,1997.0,tt0119632
1630,,1997.0,tt0123953
1631,,1997.0,tt0118647
1632,,1997.0,tt0120151
1635,,1997.0,tt0119349
1641,,1997.0,tt0119164
1645,,1997.0,tt0118971
1648,,1997.0,tt0119324
1658,,1997.0,tt0119535
1669,,1997.0,tt0120275
1672,,1997.0,tt0119978
1678,,1993.0,tt0107282
1682,,1998.0,tt0120382
1683,,1997.0,tt0120520
1687,,1997.0,tt0119395
1689,,1997.0,tt0120483
1694,,1997.0,tt0118632
1719,,1997.0,tt0120255
1725,,1997.0,tt0119052
1726,,1997.0,tt0119925
1727,,1998.0,tt0119314
1728,,1997.0,tt0120521
1732,,1998.0,tt0118715
1749,,1996.0,tt0116845
1765,,1998.0,tt0119521
1769,,1998.0,tt0120008
1777,,1998.0,tt0120888
1787,,1998.0,tt0145302
1789,,1995.0,tt0114322
1795,,1995.0,tt0112619
1801,,1998.0,tt0120744
1801,,1998.0,tt0141574
1804,,1998.0,tt0120769
1814,,1998.0,tt0120793
1820,,1998.0,tt0120108
1821,,1998.0,tt0120772
1827,,1997.0,tt0124295
1834,,1997.0,tt0120176
1836,,1998.0,tt0120728
1837,,1998.0,tt0120773
